Animal,Day,Correct,Strategy,Correct arm,Reward zone,Start zone,Trial
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1264
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1265
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1266
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1267
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1268
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1269
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1270
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1271
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1272
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1273
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1274
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1275
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1276
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1277
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1278
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1279
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1280
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1281
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1282
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1283
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1284
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1285
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1286
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1287
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1288
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1289
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1290
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1291
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1292
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1293
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1294
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1295
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1296
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1297
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1298
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1299
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1300
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1301
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1302
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1303
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1304
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1305
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1306
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1307
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1308
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1309
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1310
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1311
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1312
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1313
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1314
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1315
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1316
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1317
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1318
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1319
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1320
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1321
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1322
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1323
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1324
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1325
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1326
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1327
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1328
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1329
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1330
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1331
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1332
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1333
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1334
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1335
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1336
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1337
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1338
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1339
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1340
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1341
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1342
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1343
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1344
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1345
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1346
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1347
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1348
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1349
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1350
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1351
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1352
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1353
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1354
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1355
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1356
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1357
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1358
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1359
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1360
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1361
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1362
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1363
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1364
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1365
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1366
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1367
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1368
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1369
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1370
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1371
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1372
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1373
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1374
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1375
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1376
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1377
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1378
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1379
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1380
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1381
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1382
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1383
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1384
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1385
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1386
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1387
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1388
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1389
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1390
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1391
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1392
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1393
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1394
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1395
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1396
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1397
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1398
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1399
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1400
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1401
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1402
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1403
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1404
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1405
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1406
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1407
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1408
SC11,SC11-0924-0119_resampled,0,3,1,2,1,1409
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1410
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1411
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1412
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1413
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1414
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1415
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1416
SC11,SC11-0924-0119_resampled,0,3,2,1,2,1417
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1418
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1419
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1420
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1421
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1422
SC11,SC11-0924-0119_resampled,1,3,1,1,1,1423
SC11,SC11-0924-0119_resampled,1,3,2,2,2,1424
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1425
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1426
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1427
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1428
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1429
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1430
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1431
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1432
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1433
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1434
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1435
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1436
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1437
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1438
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1439
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1440
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1441
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1442
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1443
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1444
SC11,SC11-0924-0119_resampled,0,1,1,2,2,1445
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1446
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1447
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1448
SC11,SC11-0924-0119_resampled,1,1,1,1,1,1449
SC11,SC11-0924-0119_resampled,1,1,1,1,2,1450
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1451
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1452
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1453
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1454
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1455
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1456
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1457
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1458
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1459
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1460
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1461
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1462
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1463
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1464
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1465
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1466
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1467
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1468
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1469
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1470
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1471
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1472
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1473
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1474
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1475
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1476
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1477
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1478
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1479
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1480
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1481
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1482
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1483
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1484
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1485
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1486
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1487
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1488
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1489
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1490
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1491
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1492
SC11,SC11-0924-0119_resampled,0,2,2,1,1,1493
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1494
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1495
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1496
SC11,SC11-0924-0119_resampled,0,2,2,1,2,1497
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1498
SC11,SC11-0924-0119_resampled,1,2,2,2,1,1499
SC11,SC11-0924-0119_resampled,1,2,2,2,2,1500
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1501
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1502
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1503
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1504
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1505
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1506
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1507
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1508
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1509
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1510
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1511
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1512
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1513
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1514
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1515
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1516
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1517
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1518
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1519
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1520
SC11,SC11-0926-0115_resampled,0,1,1,2,1,1521
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1522
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1523
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1524
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1525
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1526
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1527
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1528
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1529
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1530
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1531
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1532
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1533
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1534
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1535
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1536
SC11,SC11-0926-0115_resampled,0,1,1,2,1,1537
SC11,SC11-0926-0115_resampled,0,1,1,2,1,1538
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1539
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1540
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1541
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1542
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1543
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1544
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1545
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1546
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1547
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1548
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1549
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1550
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1551
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1552
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1553
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1554
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1555
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1556
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1557
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1558
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1559
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1560
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1561
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1562
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1563
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1564
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1565
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1566
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1567
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1568
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1569
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1570
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1571
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1572
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1573
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1574
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1575
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1576
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1577
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1578
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1579
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1580
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1581
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1582
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1583
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1584
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1585
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1586
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1587
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1588
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1589
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1590
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1591
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1592
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1593
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1594
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1595
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1596
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1597
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1598
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1599
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1600
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1601
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1602
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1603
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1604
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1605
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1606
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1607
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1608
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1609
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1610
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1611
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1612
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1613
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1614
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1615
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1616
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1617
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1618
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1619
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1620
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1621
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1622
SC11,SC11-0926-0115_resampled,0,1,1,2,1,1623
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1624
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1625
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1626
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1627
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1628
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1629
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1630
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1631
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1632
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1633
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1634
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1635
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1636
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1637
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1638
SC11,SC11-0926-0115_resampled,0,1,1,2,1,1639
SC11,SC11-0926-0115_resampled,0,1,1,2,1,1640
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1641
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1642
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1643
SC11,SC11-0926-0115_resampled,0,1,1,2,2,1644
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1645
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1646
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1647
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1648
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1649
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1650
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1651
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1652
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1653
SC11,SC11-0926-0115_resampled,1,1,1,1,1,1654
SC11,SC11-0926-0115_resampled,1,1,1,1,2,1655
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1656
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1657
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1658
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1659
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1660
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1661
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1662
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1663
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1664
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1665
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1666
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1667
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1668
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1669
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1670
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1671
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1672
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1673
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1674
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1675
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1676
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1677
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1678
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1679
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1680
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1681
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1682
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1683
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1684
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1685
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1686
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1687
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1688
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1689
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1690
SC11,SC11-0926-0115_resampled,0,2,2,1,2,1691
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1692
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1693
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1694
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1695
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1696
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1697
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1698
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1699
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1700
SC11,SC11-0926-0115_resampled,1,2,2,2,2,1701
SC11,SC11-0926-0115_resampled,0,2,2,1,1,1702
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1703
SC11,SC11-0926-0115_resampled,1,2,2,2,1,1704
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1705
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1706
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1707
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1708
SC11,SC11-0926-0115_resampled,0,3,1,2,1,1709
SC11,SC11-0926-0115_resampled,1,3,1,1,1,1710
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1711
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1712
SC11,SC11-0926-0115_resampled,1,3,2,2,2,1713
