Animal,Day,Correct,Strategy,Correct arm,Reward zone,Start zone,Trial
SC08,SC08-0508-0117_resampled,1,1,1,1,2,69
SC08,SC08-0508-0117_resampled,0,1,1,2,2,70
SC08,SC08-0508-0117_resampled,1,1,1,1,2,71
SC08,SC08-0508-0117_resampled,1,1,1,1,1,72
SC08,SC08-0508-0117_resampled,1,1,1,1,1,73
SC08,SC08-0508-0117_resampled,1,1,1,1,1,74
SC08,SC08-0508-0117_resampled,0,1,1,2,2,75
SC08,SC08-0508-0117_resampled,1,1,1,1,2,76
SC08,SC08-0508-0117_resampled,1,1,1,1,1,77
SC08,SC08-0508-0117_resampled,1,1,1,1,2,78
SC08,SC08-0508-0117_resampled,1,1,1,1,1,79
SC08,SC08-0508-0117_resampled,1,1,1,1,2,80
SC08,SC08-0508-0117_resampled,1,1,1,1,2,81
SC08,SC08-0508-0117_resampled,0,2,2,1,2,82
SC08,SC08-0508-0117_resampled,0,2,2,1,2,83
SC08,SC08-0508-0117_resampled,0,2,2,1,2,84
SC08,SC08-0508-0117_resampled,0,2,2,1,2,85
SC08,SC08-0508-0117_resampled,0,2,2,1,2,86
SC08,SC08-0508-0117_resampled,0,3,1,2,1,87
SC08,SC08-0508-0117_resampled,1,3,1,1,1,88
SC08,SC08-0508-0117_resampled,1,3,1,1,1,89
SC08,SC08-0508-0117_resampled,0,3,2,1,2,90
SC08,SC08-0508-0117_resampled,1,3,2,2,2,91
SC08,SC08-0508-0117_resampled,1,3,1,1,1,92
SC08,SC08-0508-0117_resampled,1,3,1,1,1,93
SC08,SC08-0508-0117_resampled,1,3,1,1,1,94
SC08,SC08-0508-0117_resampled,1,3,2,2,2,95
SC08,SC08-0508-0117_resampled,1,3,2,2,2,96
SC08,SC08-0508-0117_resampled,1,3,1,1,1,97
SC08,SC08-0508-0117_resampled,1,3,1,1,1,98
SC08,SC08-0508-0117_resampled,1,3,2,2,2,99
SC08,SC08-0508-0117_resampled,1,3,1,1,1,100
SC08,SC08-0508-0117_resampled,1,3,1,1,1,101
SC08,SC08-0508-0117_resampled,0,1,1,2,2,102
SC08,SC08-0508-0117_resampled,1,1,1,1,2,103
SC08,SC08-0508-0117_resampled,1,1,1,1,2,104
SC08,SC08-0508-0117_resampled,1,1,1,1,2,105
SC08,SC08-0508-0117_resampled,0,1,1,2,2,106
SC08,SC08-0508-0117_resampled,0,1,1,2,2,107
SC08,SC08-0508-0117_resampled,1,1,1,1,2,108
SC08,SC08-0508-0117_resampled,0,1,1,2,1,109
SC08,SC08-0508-0117_resampled,1,1,1,1,1,110
SC08,SC08-0508-0117_resampled,1,1,1,1,2,111
SC08,SC08-0508-0117_resampled,1,1,1,1,2,112
SC08,SC08-0508-0117_resampled,0,1,1,2,2,113
SC08,SC08-0508-0117_resampled,1,1,1,1,2,114
SC08,SC08-0508-0117_resampled,1,1,1,1,1,115
SC08,SC08-0508-0117_resampled,1,1,1,1,1,116
SC08,SC08-0508-0117_resampled,1,1,1,1,1,117
SC08,SC08-0508-0117_resampled,0,1,1,2,2,118
SC08,SC08-0508-0117_resampled,1,1,1,1,2,119
SC08,SC08-0508-0117_resampled,1,1,1,1,1,120
SC08,SC08-0508-0117_resampled,1,1,1,1,2,121
SC08,SC08-0508-0117_resampled,1,1,1,1,1,122
SC08,SC08-0508-0117_resampled,1,1,1,1,2,123
SC08,SC08-0508-0117_resampled,1,1,1,1,2,124
SC08,SC08-0508-0117_resampled,0,2,2,1,2,125
SC08,SC08-0508-0117_resampled,0,2,2,1,2,126
SC08,SC08-0508-0117_resampled,0,2,2,1,2,127
SC08,SC08-0508-0117_resampled,0,2,2,1,2,128
SC08,SC08-0508-0117_resampled,0,2,2,1,2,129
SC08,SC08-0508-0117_resampled,0,3,1,2,1,130
SC08,SC08-0508-0117_resampled,1,3,1,1,1,131
SC08,SC08-0508-0117_resampled,1,3,1,1,1,132
SC08,SC08-0508-0117_resampled,0,3,2,1,2,133
SC08,SC08-0508-0117_resampled,1,3,2,2,2,134
SC08,SC08-0508-0117_resampled,1,3,1,1,1,135
SC08,SC08-0508-0117_resampled,1,3,1,1,1,136
SC08,SC08-0508-0117_resampled,1,3,1,1,1,137
SC08,SC08-0508-0117_resampled,1,3,2,2,2,138
SC08,SC08-0508-0117_resampled,1,3,2,2,2,139
SC08,SC08-0508-0117_resampled,1,3,1,1,1,140
SC08,SC08-0508-0117_resampled,1,3,1,1,1,141
SC08,SC08-0508-0117_resampled,1,3,2,2,2,142
SC08,SC08-0508-0117_resampled,1,3,1,1,1,143
SC08,SC08-0508-0117_resampled,1,3,1,1,1,144
SC08,SC08-0508-0117_resampled,0,1,1,2,2,145
SC08,SC08-0508-0117_resampled,1,1,1,1,2,146
SC08,SC08-0508-0117_resampled,1,1,1,1,2,147
SC08,SC08-0508-0117_resampled,1,1,1,1,2,148
SC08,SC08-0508-0117_resampled,0,1,1,2,2,149
SC08,SC08-0508-0117_resampled,0,1,1,2,2,150
SC08,SC08-0508-0117_resampled,1,1,1,1,2,151
SC08,SC08-0508-0117_resampled,0,1,1,2,1,152
SC08,SC08-0508-0117_resampled,1,1,1,1,1,153
SC08,SC08-0508-0117_resampled,1,1,1,1,2,154
SC08,SC08-0508-0117_resampled,1,1,1,1,2,155
SC08,SC08-0508-0117_resampled,0,1,1,2,2,156
SC08,SC08-0508-0117_resampled,1,1,1,1,2,157
SC08,SC08-0508-0117_resampled,1,1,1,1,1,158
SC08,SC08-0508-0117_resampled,1,1,1,1,1,159
SC08,SC08-0508-0117_resampled,1,1,1,1,1,160
SC08,SC08-0508-0117_resampled,0,1,1,2,2,161
SC08,SC08-0508-0117_resampled,1,1,1,1,2,162
SC08,SC08-0508-0117_resampled,1,1,1,1,1,163
SC08,SC08-0508-0117_resampled,1,1,1,1,2,164
SC08,SC08-0508-0117_resampled,1,1,1,1,1,165
SC08,SC08-0508-0117_resampled,1,1,1,1,2,166
SC08,SC08-0508-0117_resampled,1,1,1,1,2,167
SC08,SC08-0508-0117_resampled,0,2,2,1,2,168
SC08,SC08-0508-0117_resampled,0,2,2,1,2,169
SC08,SC08-0508-0117_resampled,0,2,2,1,2,170
SC08,SC08-0508-0117_resampled,0,2,2,1,2,171
SC08,SC08-0508-0117_resampled,0,2,2,1,2,172
SC08,SC08-0508-0117_resampled,0,3,1,2,1,173
SC08,SC08-0508-0117_resampled,1,3,1,1,1,174
SC08,SC08-0508-0117_resampled,1,3,1,1,1,175
SC08,SC08-0508-0117_resampled,0,3,2,1,2,176
SC08,SC08-0508-0117_resampled,1,3,2,2,2,177
SC08,SC08-0508-0117_resampled,1,3,1,1,1,178
SC08,SC08-0508-0117_resampled,1,3,1,1,1,179
SC08,SC08-0508-0117_resampled,1,3,1,1,1,180
SC08,SC08-0508-0117_resampled,1,3,2,2,2,181
SC08,SC08-0508-0117_resampled,1,3,2,2,2,182
SC08,SC08-0508-0117_resampled,1,3,1,1,1,183
SC08,SC08-0508-0117_resampled,1,3,1,1,1,184
SC08,SC08-0508-0117_resampled,1,3,2,2,2,185
SC08,SC08-0508-0117_resampled,1,3,1,1,1,186
SC08,SC08-0508-0117_resampled,1,3,1,1,1,187
SC08,SC08-0508-0117_resampled,0,1,1,2,2,188
SC08,SC08-0508-0117_resampled,1,1,1,1,2,189
SC08,SC08-0508-0117_resampled,1,1,1,1,2,190
SC08,SC08-0508-0117_resampled,1,1,1,1,2,191
SC08,SC08-0508-0117_resampled,0,1,1,2,2,192
SC08,SC08-0508-0117_resampled,0,1,1,2,2,193
SC08,SC08-0508-0117_resampled,1,1,1,1,2,194
SC08,SC08-0508-0117_resampled,0,1,1,2,1,195
SC08,SC08-0508-0117_resampled,1,1,1,1,1,196
SC08,SC08-0508-0117_resampled,1,1,1,1,2,197
SC08,SC08-0508-0117_resampled,1,1,1,1,2,198
SC08,SC08-0508-0117_resampled,0,1,1,2,2,199
SC08,SC08-0508-0117_resampled,1,1,1,1,2,200
SC08,SC08-0508-0117_resampled,1,1,1,1,1,201
SC08,SC08-0508-0117_resampled,1,1,1,1,1,202
SC08,SC08-0508-0117_resampled,1,1,1,1,1,203
SC08,SC08-0508-0117_resampled,0,1,1,2,2,204
SC08,SC08-0508-0117_resampled,1,1,1,1,2,205
SC08,SC08-0508-0117_resampled,1,1,1,1,1,206
SC08,SC08-0508-0117_resampled,1,1,1,1,2,207
SC08,SC08-0508-0117_resampled,1,1,1,1,1,208
SC08,SC08-0508-0117_resampled,1,1,1,1,2,209
SC08,SC08-0508-0117_resampled,1,1,1,1,2,210
SC08,SC08-0508-0117_resampled,0,2,2,1,2,211
SC08,SC08-0508-0117_resampled,0,2,2,1,2,212
SC08,SC08-0508-0117_resampled,0,2,2,1,2,213
SC08,SC08-0508-0117_resampled,0,2,2,1,2,214
SC08,SC08-0508-0117_resampled,0,2,2,1,2,215
SC08,SC08-0508-0117_resampled,0,3,1,2,1,216
SC08,SC08-0508-0117_resampled,1,3,1,1,1,217
SC08,SC08-0508-0117_resampled,1,3,1,1,1,218
SC08,SC08-0508-0117_resampled,0,3,2,1,2,219
SC08,SC08-0508-0117_resampled,1,3,2,2,2,220
SC08,SC08-0508-0117_resampled,1,3,1,1,1,221
SC08,SC08-0508-0117_resampled,1,3,1,1,1,222
SC08,SC08-0508-0117_resampled,1,3,1,1,1,223
SC08,SC08-0508-0117_resampled,1,3,2,2,2,224
SC08,SC08-0508-0117_resampled,1,3,2,2,2,225
SC08,SC08-0508-0117_resampled,1,3,1,1,1,226
SC08,SC08-0508-0117_resampled,1,3,1,1,1,227
SC08,SC08-0508-0117_resampled,1,3,2,2,2,228
SC08,SC08-0508-0117_resampled,1,3,1,1,1,229
SC08,SC08-0508-0117_resampled,1,3,1,1,1,230
SC08,SC08-0508-0117_resampled,0,1,1,2,2,231
SC08,SC08-0508-0117_resampled,1,1,1,1,2,232
SC08,SC08-0508-0117_resampled,1,1,1,1,2,233
SC08,SC08-0508-0117_resampled,1,1,1,1,2,234
SC08,SC08-0508-0117_resampled,0,1,1,2,2,235
SC08,SC08-0508-0117_resampled,0,1,1,2,2,236
SC08,SC08-0508-0117_resampled,1,1,1,1,2,237
SC08,SC08-0508-0117_resampled,0,1,1,2,1,238
SC08,SC08-0508-0117_resampled,1,1,1,1,1,239
SC08,SC08-0508-0117_resampled,1,1,1,1,2,240
SC08,SC08-0508-0117_resampled,1,1,1,1,2,241
SC08,SC08-0508-0117_resampled,0,1,1,2,2,242
SC08,SC08-0508-0117_resampled,1,1,1,1,2,243
SC08,SC08-0508-0117_resampled,1,1,1,1,1,244
SC08,SC08-0508-0117_resampled,1,1,1,1,1,245
SC08,SC08-0508-0117_resampled,1,1,1,1,1,246
SC08,SC08-0508-0117_resampled,0,1,1,2,2,247
SC08,SC08-0508-0117_resampled,1,1,1,1,2,248
SC08,SC08-0508-0117_resampled,1,1,1,1,1,249
SC08,SC08-0508-0117_resampled,1,1,1,1,2,250
SC08,SC08-0508-0117_resampled,1,1,1,1,1,251
SC08,SC08-0508-0117_resampled,1,1,1,1,2,252
SC08,SC08-0508-0117_resampled,1,1,1,1,2,253
SC08,SC08-0508-0117_resampled,0,2,2,1,2,254
SC08,SC08-0508-0117_resampled,0,2,2,1,2,255
SC08,SC08-0508-0117_resampled,0,2,2,1,2,256
SC08,SC08-0508-0117_resampled,0,2,2,1,2,257
SC08,SC08-0508-0117_resampled,0,2,2,1,2,258
SC08,SC08-0508-0117_resampled,0,3,1,2,1,259
SC08,SC08-0508-0117_resampled,1,3,1,1,1,260
SC08,SC08-0508-0117_resampled,1,3,1,1,1,261
SC08,SC08-0508-0117_resampled,0,3,2,1,2,262
SC08,SC08-0508-0117_resampled,1,3,2,2,2,263
SC08,SC08-0508-0117_resampled,1,3,1,1,1,264
SC08,SC08-0508-0117_resampled,1,3,1,1,1,265
SC08,SC08-0508-0117_resampled,1,3,1,1,1,266
SC08,SC08-0508-0117_resampled,1,3,2,2,2,267
SC08,SC08-0508-0117_resampled,1,3,2,2,2,268
SC08,SC08-0508-0117_resampled,1,3,1,1,1,269
SC08,SC08-0508-0117_resampled,1,3,1,1,1,270
SC08,SC08-0508-0117_resampled,1,3,2,2,2,271
SC08,SC08-0508-0117_resampled,1,3,1,1,1,272
SC08,SC08-0508-0117_resampled,1,3,1,1,1,273
SC08,SC08-0508-0117_resampled,0,1,1,2,2,274
SC08,SC08-0508-0117_resampled,1,1,1,1,2,275
SC08,SC08-0508-0117_resampled,1,1,1,1,2,276
SC08,SC08-0508-0117_resampled,1,1,1,1,2,277
SC08,SC08-0508-0117_resampled,0,1,1,2,2,278
SC08,SC08-0508-0117_resampled,0,1,1,2,2,279
SC08,SC08-0508-0117_resampled,1,1,1,1,2,280
SC08,SC08-0508-0117_resampled,0,1,1,2,1,281
SC08,SC08-0508-0117_resampled,1,1,1,1,1,282
SC08,SC08-0508-0117_resampled,1,1,1,1,2,283
SC08,SC08-0508-0117_resampled,1,1,1,1,2,284
SC08,SC08-0508-0117_resampled,0,1,1,2,2,285
SC08,SC08-0508-0117_resampled,1,1,1,1,2,286
SC08,SC08-0508-0117_resampled,1,1,1,1,1,287
SC08,SC08-0508-0117_resampled,1,1,1,1,1,288
SC08,SC08-0508-0117_resampled,1,1,1,1,1,289
SC08,SC08-0508-0117_resampled,0,1,1,2,2,290
SC08,SC08-0508-0117_resampled,1,1,1,1,2,291
SC08,SC08-0508-0117_resampled,1,1,1,1,1,292
SC08,SC08-0508-0117_resampled,1,1,1,1,2,293
SC08,SC08-0508-0117_resampled,1,1,1,1,1,294
SC08,SC08-0508-0117_resampled,1,1,1,1,2,295
SC08,SC08-0508-0117_resampled,1,1,1,1,2,296
SC08,SC08-0508-0117_resampled,0,2,2,1,2,297
SC08,SC08-0508-0117_resampled,0,2,2,1,2,298
SC08,SC08-0508-0117_resampled,0,2,2,1,2,299
SC08,SC08-0508-0117_resampled,0,2,2,1,2,300
SC08,SC08-0508-0117_resampled,0,2,2,1,2,301
SC08,SC08-0508-0117_resampled,0,3,1,2,1,302
SC08,SC08-0508-0117_resampled,1,3,1,1,1,303
SC08,SC08-0508-0117_resampled,1,3,1,1,1,304
SC08,SC08-0508-0117_resampled,0,3,2,1,2,305
SC08,SC08-0508-0117_resampled,1,3,2,2,2,306
SC08,SC08-0508-0117_resampled,1,3,1,1,1,307
SC08,SC08-0508-0117_resampled,1,3,1,1,1,308
SC08,SC08-0508-0117_resampled,1,3,1,1,1,309
SC08,SC08-0508-0117_resampled,1,3,2,2,2,310
SC08,SC08-0508-0117_resampled,1,3,2,2,2,311
SC08,SC08-0508-0117_resampled,1,3,1,1,1,312
SC08,SC08-0508-0117_resampled,1,3,1,1,1,313
SC08,SC08-0508-0117_resampled,1,3,2,2,2,314
SC08,SC08-0508-0117_resampled,1,3,1,1,1,315
SC08,SC08-0508-0117_resampled,1,3,1,1,1,316
SC08,SC08-0508-0117_resampled,0,1,1,2,2,317
SC08,SC08-0508-0117_resampled,1,1,1,1,2,318
SC08,SC08-0508-0117_resampled,1,1,1,1,2,319
SC08,SC08-0508-0117_resampled,1,1,1,1,2,320
SC08,SC08-0508-0117_resampled,0,1,1,2,2,321
SC08,SC08-0508-0117_resampled,0,1,1,2,2,322
SC08,SC08-0508-0117_resampled,1,1,1,1,2,323
SC08,SC08-0508-0117_resampled,0,1,1,2,1,324
SC08,SC08-0508-0117_resampled,1,1,1,1,1,325
SC08,SC08-0508-0117_resampled,1,1,1,1,2,326
SC08,SC08-0508-0117_resampled,1,1,1,1,2,327
SC08,SC08-0508-0117_resampled,0,1,1,2,2,328
SC08,SC08-0508-0117_resampled,1,1,1,1,2,329
SC08,SC08-0508-0117_resampled,1,1,1,1,1,330
SC08,SC08-0508-0117_resampled,1,1,1,1,1,331
SC08,SC08-0508-0117_resampled,1,1,1,1,1,332
SC08,SC08-0508-0117_resampled,0,1,1,2,2,333
SC08,SC08-0508-0117_resampled,1,1,1,1,2,334
SC08,SC08-0508-0117_resampled,1,1,1,1,1,335
SC08,SC08-0508-0117_resampled,1,1,1,1,2,336
SC08,SC08-0508-0117_resampled,1,1,1,1,1,337
SC08,SC08-0508-0117_resampled,1,1,1,1,2,338
SC08,SC08-0508-0117_resampled,1,1,1,1,2,339
SC08,SC08-0508-0117_resampled,0,2,2,1,2,340
SC08,SC08-0508-0117_resampled,0,2,2,1,2,341
SC08,SC08-0508-0117_resampled,0,2,2,1,2,342
SC08,SC08-0508-0117_resampled,0,2,2,1,2,343
SC08,SC08-0508-0117_resampled,0,2,2,1,2,344
SC08,SC08-0508-0117_resampled,0,3,1,2,1,345
SC08,SC08-0508-0117_resampled,1,3,1,1,1,346
SC08,SC08-0508-0117_resampled,1,3,1,1,1,347
SC08,SC08-0508-0117_resampled,0,3,2,1,2,348
SC08,SC08-0508-0117_resampled,1,3,2,2,2,349
SC08,SC08-0508-0117_resampled,1,3,1,1,1,350
SC08,SC08-0508-0117_resampled,1,3,1,1,1,351
SC08,SC08-0508-0117_resampled,1,3,1,1,1,352
SC08,SC08-0508-0117_resampled,1,3,2,2,2,353
SC08,SC08-0508-0117_resampled,1,3,2,2,2,354
SC08,SC08-0508-0117_resampled,1,3,1,1,1,355
SC08,SC08-0508-0117_resampled,1,3,1,1,1,356
SC08,SC08-0508-0117_resampled,1,3,2,2,2,357
SC08,SC08-0508-0117_resampled,1,3,1,1,1,358
SC08,SC08-0508-0117_resampled,1,3,1,1,1,359
SC08,SC08-0508-0117_resampled,0,1,1,2,2,360
SC08,SC08-0508-0117_resampled,1,1,1,1,2,361
SC08,SC08-0508-0117_resampled,1,1,1,1,2,362
SC08,SC08-0508-0117_resampled,1,1,1,1,2,363
SC08,SC08-0508-0117_resampled,0,1,1,2,2,364
SC08,SC08-0508-0117_resampled,0,1,1,2,2,365
SC08,SC08-0508-0117_resampled,1,1,1,1,2,366
SC08,SC08-0508-0117_resampled,0,1,1,2,1,367
SC08,SC08-0508-0117_resampled,1,1,1,1,1,368
SC08,SC08-0508-0117_resampled,1,1,1,1,2,369
SC08,SC08-0508-0117_resampled,1,1,1,1,2,370
SC08,SC08-0508-0117_resampled,0,1,1,2,2,371
SC08,SC08-0508-0117_resampled,1,1,1,1,2,372
SC08,SC08-0508-0117_resampled,1,1,1,1,1,373
SC08,SC08-0508-0117_resampled,1,1,1,1,1,374
SC08,SC08-0508-0117_resampled,1,1,1,1,1,375
SC08,SC08-0508-0117_resampled,0,1,1,2,2,376
SC08,SC08-0508-0117_resampled,1,1,1,1,2,377
SC08,SC08-0508-0117_resampled,1,1,1,1,1,378
SC08,SC08-0508-0117_resampled,1,1,1,1,2,379
SC08,SC08-0508-0117_resampled,1,1,1,1,1,380
SC08,SC08-0508-0117_resampled,1,1,1,1,2,381
SC08,SC08-0508-0117_resampled,1,1,1,1,2,382
SC08,SC08-0508-0117_resampled,0,2,2,1,2,383
SC08,SC08-0508-0117_resampled,0,2,2,1,2,384
SC08,SC08-0508-0117_resampled,0,2,2,1,2,385
SC08,SC08-0508-0117_resampled,0,2,2,1,2,386
SC08,SC08-0508-0117_resampled,0,2,2,1,2,387
SC08,SC08-0508-0117_resampled,0,3,1,2,1,388
SC08,SC08-0508-0117_resampled,1,3,1,1,1,389
SC08,SC08-0508-0117_resampled,1,3,1,1,1,390
SC08,SC08-0508-0117_resampled,0,3,2,1,2,391
SC08,SC08-0508-0117_resampled,1,3,2,2,2,392
SC08,SC08-0508-0117_resampled,1,3,1,1,1,393
SC08,SC08-0508-0117_resampled,1,3,1,1,1,394
SC08,SC08-0508-0117_resampled,1,3,1,1,1,395
SC08,SC08-0508-0117_resampled,1,3,2,2,2,396
SC08,SC08-0508-0117_resampled,1,3,2,2,2,397
SC08,SC08-0508-0117_resampled,1,3,1,1,1,398
SC08,SC08-0508-0117_resampled,1,3,1,1,1,399
SC08,SC08-0508-0117_resampled,1,3,2,2,2,400
SC08,SC08-0508-0117_resampled,1,3,1,1,1,401
SC08,SC08-0508-0117_resampled,1,3,1,1,1,402
SC08,SC08-0508-0117_resampled,0,1,1,2,2,403
SC08,SC08-0508-0117_resampled,1,1,1,1,2,404
SC08,SC08-0508-0117_resampled,1,1,1,1,2,405
SC08,SC08-0508-0117_resampled,1,1,1,1,2,406
SC08,SC08-0508-0117_resampled,0,1,1,2,2,407
SC08,SC08-0508-0117_resampled,0,1,1,2,2,408
SC08,SC08-0508-0117_resampled,1,1,1,1,2,409
SC08,SC08-0508-0117_resampled,0,1,1,2,1,410
SC08,SC08-0508-0117_resampled,1,1,1,1,1,411
SC08,SC08-0508-0117_resampled,1,1,1,1,2,412
SC08,SC08-0508-0117_resampled,1,1,1,1,2,413
SC08,SC08-0508-0117_resampled,0,1,1,2,2,414
SC08,SC08-0508-0117_resampled,1,1,1,1,2,415
SC08,SC08-0508-0117_resampled,1,1,1,1,1,416
SC08,SC08-0508-0117_resampled,1,1,1,1,1,417
SC08,SC08-0508-0117_resampled,1,1,1,1,1,418
SC08,SC08-0508-0117_resampled,0,1,1,2,2,419
SC08,SC08-0508-0117_resampled,1,1,1,1,2,420
SC08,SC08-0508-0117_resampled,1,1,1,1,1,421
SC08,SC08-0508-0117_resampled,1,1,1,1,2,422
SC08,SC08-0508-0117_resampled,1,1,1,1,1,423
SC08,SC08-0508-0117_resampled,1,1,1,1,2,424
SC08,SC08-0508-0117_resampled,1,1,1,1,2,425
SC08,SC08-0508-0117_resampled,0,2,2,1,2,426
SC08,SC08-0508-0117_resampled,0,2,2,1,2,427
SC08,SC08-0508-0117_resampled,0,2,2,1,2,428
SC08,SC08-0508-0117_resampled,0,2,2,1,2,429
SC08,SC08-0508-0117_resampled,0,2,2,1,2,430
SC08,SC08-0508-0117_resampled,0,3,1,2,1,431
SC08,SC08-0508-0117_resampled,1,3,1,1,1,432
SC08,SC08-0508-0117_resampled,1,3,1,1,1,433
SC08,SC08-0508-0117_resampled,0,3,2,1,2,434
SC08,SC08-0508-0117_resampled,1,3,2,2,2,435
SC08,SC08-0508-0117_resampled,1,3,1,1,1,436
SC08,SC08-0508-0117_resampled,1,3,1,1,1,437
SC08,SC08-0508-0117_resampled,1,3,1,1,1,438
SC08,SC08-0508-0117_resampled,1,3,2,2,2,439
SC08,SC08-0508-0117_resampled,1,3,2,2,2,440
SC08,SC08-0508-0117_resampled,1,3,1,1,1,441
SC08,SC08-0508-0117_resampled,1,3,1,1,1,442
SC08,SC08-0508-0117_resampled,1,3,2,2,2,443
SC08,SC08-0508-0117_resampled,1,3,1,1,1,444
SC08,SC08-0508-0117_resampled,1,3,1,1,1,445
SC08,SC08-0508-0117_resampled,0,1,1,2,2,446
SC08,SC08-0508-0117_resampled,1,1,1,1,2,447
SC08,SC08-0508-0117_resampled,1,1,1,1,2,448
SC08,SC08-0508-0117_resampled,1,1,1,1,2,449
SC08,SC08-0508-0117_resampled,0,1,1,2,2,450
SC08,SC08-0508-0117_resampled,0,1,1,2,2,451
SC08,SC08-0508-0117_resampled,1,1,1,1,2,452
SC08,SC08-0508-0117_resampled,0,1,1,2,1,453
SC08,SC08-0508-0117_resampled,1,1,1,1,1,454
SC08,SC08-0508-0117_resampled,1,1,1,1,2,455
SC08,SC08-0508-0117_resampled,1,1,1,1,2,456
SC08,SC08-0508-0117_resampled,0,1,1,2,2,457
SC08,SC08-0508-0117_resampled,1,1,1,1,2,458
SC08,SC08-0508-0117_resampled,1,1,1,1,1,459
SC08,SC08-0508-0117_resampled,1,1,1,1,1,460
SC08,SC08-0508-0117_resampled,1,1,1,1,1,461
SC08,SC08-0508-0117_resampled,0,1,1,2,2,462
SC08,SC08-0508-0117_resampled,1,1,1,1,2,463
SC08,SC08-0508-0117_resampled,1,1,1,1,1,464
