Animal,Day,Correct,Strategy,Correct arm,Reward zone,Start zone,Trial
SC03,SC03-0419-0120_resampled,1,2,2,2,2,102
SC03,SC03-0419-0120_resampled,0,2,2,1,2,103
SC03,SC03-0419-0120_resampled,1,2,2,2,2,104
SC03,SC03-0419-0120_resampled,1,2,2,2,2,105
SC03,SC03-0419-0120_resampled,1,2,2,2,2,106
SC03,SC03-0419-0120_resampled,1,2,2,2,1,107
SC03,SC03-0419-0120_resampled,1,2,2,2,2,108
SC03,SC03-0419-0120_resampled,0,4,1,2,2,109
SC03,SC03-0419-0120_resampled,0,4,1,2,2,110
SC03,SC03-0419-0120_resampled,1,4,1,1,2,111
SC03,SC03-0419-0120_resampled,0,4,2,1,1,112
SC03,SC03-0419-0120_resampled,1,4,2,2,1,113
SC03,SC03-0419-0120_resampled,1,4,1,1,2,114
SC03,SC03-0419-0120_resampled,1,4,2,2,1,115
SC03,SC03-0419-0120_resampled,0,4,1,2,2,116
SC03,SC03-0419-0120_resampled,0,4,1,2,2,117
SC03,SC03-0419-0120_resampled,1,4,1,1,2,118
SC03,SC03-0419-0120_resampled,0,4,2,1,1,119
SC03,SC03-0419-0120_resampled,1,4,2,2,1,120
SC03,SC03-0419-0120_resampled,1,4,1,1,2,121
SC03,SC03-0419-0120_resampled,1,4,1,1,2,122
SC03,SC03-0419-0120_resampled,1,4,2,2,1,123
SC03,SC03-0419-0120_resampled,0,4,2,1,1,124
SC03,SC03-0419-0120_resampled,1,4,2,2,1,125
SC03,SC03-0419-0120_resampled,1,4,2,2,1,126
SC03,SC03-0419-0120_resampled,0,4,1,2,2,127
SC03,SC03-0419-0120_resampled,1,4,1,1,2,128
SC03,SC03-0419-0120_resampled,0,4,2,1,1,129
SC03,SC03-0419-0120_resampled,1,4,2,2,1,130
SC03,SC03-0419-0120_resampled,1,4,1,1,2,131
SC03,SC03-0419-0120_resampled,0,4,2,1,1,132
SC03,SC03-0419-0120_resampled,1,4,2,2,1,133
SC03,SC03-0419-0120_resampled,1,4,2,2,1,134
SC03,SC03-0419-0120_resampled,1,4,1,1,2,135
SC03,SC03-0419-0120_resampled,0,4,1,2,2,136
SC03,SC03-0419-0120_resampled,1,4,1,1,2,137
SC03,SC03-0419-0120_resampled,0,4,1,2,2,138
SC03,SC03-0419-0120_resampled,1,4,1,1,2,139
SC03,SC03-0419-0120_resampled,1,4,1,1,2,140
SC03,SC03-0419-0120_resampled,0,4,2,1,1,141
SC03,SC03-0419-0120_resampled,1,4,2,2,1,142
SC03,SC03-0419-0120_resampled,1,4,1,1,2,143
SC03,SC03-0419-0120_resampled,1,4,1,1,2,144
SC03,SC03-0419-0120_resampled,1,4,1,1,2,145
SC03,SC03-0419-0120_resampled,1,4,1,1,2,146
SC03,SC03-0419-0120_resampled,1,4,2,2,1,147
SC03,SC03-0419-0120_resampled,1,4,1,1,2,148
SC03,SC03-0419-0120_resampled,1,4,1,1,2,149
SC03,SC03-0419-0120_resampled,1,4,1,1,2,150
SC03,SC03-0419-0120_resampled,1,4,2,2,1,151
SC03,SC03-0419-0120_resampled,0,3,2,1,2,152
SC03,SC03-0419-0120_resampled,1,3,2,2,2,153
SC03,SC03-0419-0120_resampled,0,3,2,1,2,154
SC03,SC03-0419-0120_resampled,1,3,2,2,2,155
SC03,SC03-0419-0120_resampled,1,3,1,1,1,156
SC03,SC03-0419-0120_resampled,0,3,2,1,2,157
SC03,SC03-0419-0120_resampled,1,3,2,2,2,158
SC03,SC03-0419-0120_resampled,0,3,2,1,2,159
SC03,SC03-0419-0120_resampled,1,3,2,2,2,160
SC03,SC03-0419-0120_resampled,0,3,2,1,2,161
SC03,SC03-0419-0120_resampled,1,3,2,2,2,162
SC03,SC03-0419-0120_resampled,0,3,1,2,1,163
SC03,SC03-0419-0120_resampled,0,3,1,2,1,164
SC03,SC03-0419-0120_resampled,1,3,1,1,1,165
SC03,SC03-0419-0120_resampled,0,3,1,2,1,166
SC03,SC03-0419-0120_resampled,1,3,1,1,1,167
SC03,SC03-0419-0120_resampled,0,3,2,1,2,168
SC03,SC03-0419-0120_resampled,1,3,2,2,2,169
SC03,SC03-0419-0120_resampled,0,3,1,2,1,170
SC03,SC03-0419-0120_resampled,0,3,1,2,1,171
SC03,SC03-0419-0120_resampled,1,3,1,1,1,172
SC03,SC03-0419-0120_resampled,1,3,2,2,2,173
SC03,SC03-0419-0120_resampled,1,3,1,1,1,174
SC03,SC03-0419-0120_resampled,0,3,2,1,2,175
SC03,SC03-0419-0120_resampled,1,3,2,2,2,176
SC03,SC03-0419-0120_resampled,0,3,1,2,1,177
SC03,SC03-0419-0120_resampled,1,3,1,1,1,178
SC03,SC03-0419-0120_resampled,0,3,2,1,2,179
SC03,SC03-0419-0120_resampled,1,3,2,2,2,180
SC03,SC03-0419-0120_resampled,1,3,1,1,1,181
SC03,SC03-0419-0120_resampled,1,3,1,1,1,182
SC03,SC03-0419-0120_resampled,0,3,1,2,1,183
SC03,SC03-0419-0120_resampled,1,3,1,1,1,184
SC03,SC03-0419-0120_resampled,0,3,2,1,2,185
SC03,SC03-0419-0120_resampled,1,3,2,2,2,186
SC03,SC03-0419-0120_resampled,0,3,2,1,2,187
SC03,SC03-0419-0120_resampled,1,3,2,2,2,188
SC03,SC03-0419-0120_resampled,1,3,1,1,1,189
SC03,SC03-0419-0120_resampled,1,3,1,1,1,190
SC03,SC03-0419-0120_resampled,0,3,2,1,2,191
SC03,SC03-0419-0120_resampled,1,3,2,2,2,192
SC03,SC03-0419-0120_resampled,0,3,2,1,2,193
SC03,SC03-0419-0120_resampled,1,3,2,2,2,194
SC03,SC03-0419-0120_resampled,1,3,1,1,1,195
SC03,SC03-0419-0120_resampled,1,3,2,2,2,196
SC03,SC03-0419-0120_resampled,1,3,1,1,1,197
SC03,SC03-0419-0120_resampled,0,3,1,2,1,198
SC03,SC03-0419-0120_resampled,1,3,1,1,1,199
SC03,SC03-0419-0120_resampled,1,3,2,2,2,200
SC03,SC03-0419-0120_resampled,1,3,1,1,1,201
SC03,SC03-0419-0120_resampled,1,3,1,1,1,202
SC03,SC03-0419-0120_resampled,1,3,1,1,1,203
SC03,SC03-0419-0120_resampled,0,3,2,1,2,204
SC03,SC03-0419-0120_resampled,1,3,2,2,2,205
SC03,SC03-0419-0120_resampled,1,3,1,1,1,206
SC03,SC03-0419-0120_resampled,1,3,1,1,1,207
SC03,SC03-0419-0120_resampled,1,3,2,2,2,208
SC03,SC03-0419-0120_resampled,1,1,1,1,2,209
SC03,SC03-0419-0120_resampled,1,1,1,1,1,210
SC03,SC03-0419-0120_resampled,0,1,1,2,2,211
SC03,SC03-0419-0120_resampled,1,1,1,1,2,212
SC03,SC03-0419-0120_resampled,0,1,1,2,2,213
SC03,SC03-0419-0120_resampled,1,1,1,1,2,214
SC03,SC03-0419-0120_resampled,1,1,1,1,1,215
SC03,SC03-0419-0120_resampled,1,1,1,1,2,216
SC03,SC03-0419-0120_resampled,1,1,1,1,1,217
SC03,SC03-0419-0120_resampled,1,1,1,1,2,218
SC03,SC03-0419-0120_resampled,1,1,1,1,2,219
SC03,SC03-0419-0120_resampled,0,1,1,2,2,220
SC03,SC03-0419-0120_resampled,1,1,1,1,2,221
SC03,SC03-0419-0120_resampled,0,1,1,2,2,222
SC03,SC03-0419-0120_resampled,1,1,1,1,2,223
SC03,SC03-0419-0120_resampled,1,1,1,1,1,224
SC03,SC03-0419-0120_resampled,0,1,1,2,1,225
SC03,SC03-0419-0120_resampled,1,1,1,1,1,226
SC03,SC03-0419-0120_resampled,1,1,1,1,2,227
SC03,SC03-0419-0120_resampled,1,1,1,1,2,228
SC03,SC03-0419-0120_resampled,1,1,1,1,2,229
SC03,SC03-0419-0120_resampled,0,1,1,2,2,230
SC03,SC03-0419-0120_resampled,1,1,1,1,2,231
SC03,SC03-0419-0120_resampled,1,1,1,1,2,232
SC03,SC03-0419-0120_resampled,1,1,1,1,2,233
SC03,SC03-0419-0120_resampled,1,1,1,1,1,234
SC03,SC03-0419-0120_resampled,1,1,1,1,1,235
SC03,SC03-0419-0120_resampled,1,1,1,1,1,236
SC03,SC03-0419-0120_resampled,1,1,1,1,2,237
SC03,SC03-0419-0120_resampled,0,2,2,1,1,238
SC03,SC03-0419-0120_resampled,0,2,2,1,1,239
SC03,SC03-0419-0120_resampled,1,2,2,2,1,240
SC03,SC03-0419-0120_resampled,0,2,2,1,2,241
SC03,SC03-0419-0120_resampled,1,2,2,2,2,242
SC03,SC03-0419-0120_resampled,0,2,2,1,2,243
SC03,SC03-0419-0120_resampled,0,2,2,1,2,244
SC03,SC03-0419-0120_resampled,1,2,2,2,2,245
SC03,SC03-0419-0120_resampled,1,2,2,2,1,246
SC03,SC03-0419-0120_resampled,0,2,2,1,1,247
SC03,SC03-0419-0120_resampled,1,2,2,2,1,248
SC03,SC03-0419-0120_resampled,0,2,2,1,2,249
SC03,SC03-0419-0120_resampled,1,2,2,2,2,250
SC03,SC03-0419-0120_resampled,1,2,2,2,2,251
SC03,SC03-0419-0120_resampled,0,2,2,1,2,252
SC03,SC03-0419-0120_resampled,1,2,2,2,2,253
SC03,SC03-0419-0120_resampled,1,2,2,2,2,254
SC03,SC03-0419-0120_resampled,0,2,2,1,1,255
SC03,SC03-0419-0120_resampled,1,2,2,2,1,256
SC03,SC03-0419-0120_resampled,1,2,2,2,1,257
SC03,SC03-0419-0120_resampled,0,2,2,1,1,258
SC03,SC03-0419-0120_resampled,1,2,2,2,1,259
SC03,SC03-0419-0120_resampled,1,2,2,2,2,260
SC03,SC03-0419-0120_resampled,0,2,2,1,1,261
SC03,SC03-0419-0120_resampled,1,2,2,2,1,262
SC03,SC03-0419-0120_resampled,1,2,2,2,2,263
SC03,SC03-0419-0120_resampled,0,2,2,1,2,264
SC03,SC03-0419-0120_resampled,1,2,2,2,2,265
SC03,SC03-0419-0120_resampled,1,2,2,2,2,266
SC03,SC03-0419-0120_resampled,0,2,2,1,2,267
SC03,SC03-0419-0120_resampled,1,2,2,2,2,268
SC03,SC03-0419-0120_resampled,1,2,2,2,1,269
SC03,SC03-0419-0120_resampled,1,2,2,2,2,270
SC03,SC03-0419-0120_resampled,1,2,2,2,1,271
SC03,SC03-0419-0120_resampled,0,2,2,1,1,272
SC03,SC03-0419-0120_resampled,0,2,2,1,1,273
SC03,SC03-0419-0120_resampled,1,2,2,2,1,274
SC03,SC03-0419-0120_resampled,0,2,2,1,1,275
SC03,SC03-0419-0120_resampled,1,3,1,1,1,276
SC03,SC03-0419-0120_resampled,0,3,1,2,1,277
SC03,SC03-0419-0120_resampled,1,3,1,1,1,278
SC03,SC03-0419-0120_resampled,0,3,2,1,2,279
SC03,SC03-0419-0120_resampled,0,3,2,1,2,280
SC03,SC03-0419-0120_resampled,1,3,2,2,2,281
SC03,SC03-0419-0120_resampled,0,3,1,2,1,282
SC03,SC03-0419-0120_resampled,1,3,1,1,1,283
SC03,SC03-0419-0120_resampled,0,3,1,2,1,284
SC03,SC03-0419-0120_resampled,1,3,1,1,1,285
SC03,SC03-0419-0120_resampled,1,3,1,1,1,286
SC03,SC03-0419-0120_resampled,1,3,2,2,2,287
SC03,SC03-0419-0120_resampled,0,3,2,1,2,288
SC03,SC03-0419-0120_resampled,1,3,2,2,2,289
SC03,SC03-0419-0120_resampled,0,3,1,2,1,290
SC03,SC03-0419-0120_resampled,1,3,1,1,1,291
SC03,SC03-0419-0120_resampled,1,3,1,1,1,292
SC03,SC03-0419-0120_resampled,1,3,2,2,2,293
SC03,SC03-0419-0120_resampled,0,3,1,2,1,294
SC03,SC03-0419-0120_resampled,1,3,1,1,1,295
SC03,SC03-0419-0120_resampled,1,3,1,1,1,296
SC03,SC03-0419-0120_resampled,1,3,2,2,2,297
SC03,SC03-0419-0120_resampled,0,3,2,1,2,298
SC03,SC03-0419-0120_resampled,0,3,2,1,2,299
SC03,SC03-0419-0120_resampled,1,3,2,2,2,300
SC03,SC03-0419-0120_resampled,1,3,2,2,2,301
SC03,SC03-0419-0120_resampled,1,3,2,2,2,302
SC03,SC03-0419-0120_resampled,0,3,1,2,1,303
SC03,SC03-0419-0120_resampled,1,3,1,1,1,304
SC03,SC03-0419-0120_resampled,0,3,2,1,2,305
SC03,SC03-0419-0120_resampled,1,3,2,2,2,306
SC03,SC03-0419-0120_resampled,1,3,2,2,2,307
SC03,SC03-0419-0120_resampled,0,3,2,1,2,308
SC03,SC03-0419-0120_resampled,1,3,2,2,2,309
SC03,SC03-0419-0120_resampled,1,3,1,1,1,310
SC03,SC03-0419-0120_resampled,1,3,1,1,1,311
SC03,SC03-0419-0120_resampled,0,3,1,2,1,312
SC03,SC03-0419-0120_resampled,1,3,1,1,1,313
SC03,SC03-0419-0120_resampled,1,3,2,2,2,314
SC03,SC03-0419-0120_resampled,1,3,1,1,1,315
SC03,SC03-0419-0120_resampled,1,3,2,2,2,316
SC03,SC03-0419-0120_resampled,1,3,1,1,1,317
SC03,SC03-0419-0120_resampled,1,3,2,2,2,318
SC03,SC03-0419-0120_resampled,0,3,2,1,2,319
SC03,SC03-0419-0120_resampled,1,3,2,2,2,320
SC03,SC03-0419-0120_resampled,1,3,2,2,2,321
SC03,SC03-0419-0120_resampled,1,3,1,1,1,322
SC03,SC03-0419-0120_resampled,1,3,1,1,1,323
SC03,SC03-0419-0120_resampled,0,1,1,2,2,324
SC03,SC03-0419-0120_resampled,1,1,1,1,2,325
SC03,SC03-0419-0120_resampled,1,1,1,1,1,326
SC03,SC03-0419-0120_resampled,0,1,1,2,2,327
SC03,SC03-0419-0120_resampled,0,1,1,2,2,328
SC03,SC03-0419-0120_resampled,1,1,1,1,2,329
SC03,SC03-0419-0120_resampled,0,1,1,2,2,330
SC03,SC03-0419-0120_resampled,1,1,1,1,2,331
SC03,SC03-0419-0120_resampled,0,1,1,2,2,332
SC03,SC03-0419-0120_resampled,1,1,1,1,2,333
SC03,SC03-0419-0120_resampled,1,1,1,1,1,334
SC03,SC03-0419-0120_resampled,1,1,1,1,2,335
SC03,SC03-0419-0120_resampled,1,1,1,1,1,336
SC03,SC03-0419-0120_resampled,0,1,1,2,2,337
SC03,SC03-0419-0120_resampled,1,1,1,1,2,338
SC03,SC03-0419-0120_resampled,0,1,1,2,2,339
SC03,SC03-0419-0120_resampled,1,1,1,1,2,340
SC03,SC03-0419-0120_resampled,0,1,1,2,2,341
SC03,SC03-0419-0120_resampled,1,1,1,1,2,342
SC03,SC03-0419-0120_resampled,1,1,1,1,1,343
SC03,SC03-0419-0120_resampled,1,1,1,1,2,344
SC03,SC03-0419-0120_resampled,1,1,1,1,1,345
SC03,SC03-0419-0120_resampled,0,1,1,2,2,346
SC03,SC03-0419-0120_resampled,1,1,1,1,2,347
SC03,SC03-0419-0120_resampled,1,1,1,1,2,348
SC03,SC03-0419-0120_resampled,1,1,1,1,1,349
SC03,SC03-0419-0120_resampled,1,1,1,1,1,350
SC03,SC03-0419-0120_resampled,1,1,1,1,1,351
SC03,SC03-0419-0120_resampled,1,1,1,1,2,352
SC03,SC03-0419-0120_resampled,1,1,1,1,1,353
SC03,SC03-0419-0120_resampled,1,1,1,1,1,354
SC03,SC03-0419-0120_resampled,0,2,2,1,2,355
SC03,SC03-0419-0120_resampled,1,2,2,2,2,356
SC03,SC03-0419-0120_resampled,0,2,2,1,1,357
SC03,SC03-0419-0120_resampled,0,2,2,1,1,358
SC03,SC03-0419-0120_resampled,1,2,2,2,1,359
SC03,SC03-0419-0120_resampled,0,2,2,1,1,360
SC03,SC03-0419-0120_resampled,0,2,2,1,1,361
SC03,SC03-0419-0120_resampled,0,2,2,1,1,362
SC03,SC03-0419-0120_resampled,1,2,2,2,1,363
SC03,SC03-0419-0120_resampled,1,2,2,2,1,364
SC03,SC03-0419-0120_resampled,0,2,2,1,2,365
SC03,SC03-0419-0120_resampled,0,2,2,1,2,366
SC03,SC03-0419-0120_resampled,1,2,2,2,2,367
SC03,SC03-0419-0120_resampled,0,2,2,1,1,368
SC03,SC03-0419-0120_resampled,1,2,2,2,1,369
SC03,SC03-0419-0120_resampled,1,2,2,2,1,370
SC03,SC03-0419-0120_resampled,1,2,2,2,1,371
SC03,SC03-0419-0120_resampled,0,2,2,1,2,372
SC03,SC03-0419-0120_resampled,1,2,2,2,2,373
SC03,SC03-0419-0120_resampled,1,2,2,2,1,374
SC03,SC03-0419-0120_resampled,1,2,2,2,1,375
SC03,SC03-0419-0120_resampled,1,2,2,2,1,376
SC03,SC03-0419-0120_resampled,1,2,2,2,2,377
SC03,SC03-0419-0120_resampled,0,2,2,1,2,378
SC03,SC03-0419-0120_resampled,1,2,2,2,2,379
SC03,SC03-0419-0120_resampled,1,2,2,2,2,380
SC03,SC03-0419-0120_resampled,1,2,2,2,2,381
SC03,SC03-0419-0120_resampled,1,2,2,2,1,382
SC03,SC03-0419-0120_resampled,1,2,2,2,2,383
SC03,SC03-0419-0120_resampled,0,4,1,2,2,384
SC03,SC03-0419-0120_resampled,0,4,1,2,2,385
SC03,SC03-0419-0120_resampled,1,4,1,1,2,386
SC03,SC03-0419-0120_resampled,0,4,2,1,1,387
SC03,SC03-0419-0120_resampled,1,4,2,2,1,388
SC03,SC03-0419-0120_resampled,1,4,1,1,2,389
SC03,SC03-0419-0120_resampled,1,4,2,2,1,390
SC03,SC03-0419-0120_resampled,0,4,1,2,2,391
SC03,SC03-0419-0120_resampled,0,4,1,2,2,392
SC03,SC03-0419-0120_resampled,1,4,1,1,2,393
SC03,SC03-0419-0120_resampled,0,4,2,1,1,394
SC03,SC03-0419-0120_resampled,1,4,2,2,1,395
SC03,SC03-0419-0120_resampled,1,4,1,1,2,396
SC03,SC03-0419-0120_resampled,1,4,1,1,2,397
SC03,SC03-0419-0120_resampled,1,4,2,2,1,398
SC03,SC03-0419-0120_resampled,0,4,2,1,1,399
SC03,SC03-0419-0120_resampled,1,4,2,2,1,400
SC03,SC03-0419-0120_resampled,1,4,2,2,1,401
SC03,SC03-0419-0120_resampled,0,4,1,2,2,402
SC03,SC03-0419-0120_resampled,1,4,1,1,2,403
SC03,SC03-0419-0120_resampled,0,4,2,1,1,404
SC03,SC03-0419-0120_resampled,1,4,2,2,1,405
SC03,SC03-0419-0120_resampled,1,4,1,1,2,406
SC03,SC03-0419-0120_resampled,0,4,2,1,1,407
SC03,SC03-0419-0120_resampled,1,4,2,2,1,408
SC03,SC03-0419-0120_resampled,1,4,2,2,1,409
SC03,SC03-0419-0120_resampled,1,4,1,1,2,410
SC03,SC03-0419-0120_resampled,0,4,1,2,2,411
SC03,SC03-0419-0120_resampled,1,4,1,1,2,412
SC03,SC03-0419-0120_resampled,0,4,1,2,2,413
SC03,SC03-0419-0120_resampled,1,4,1,1,2,414
SC03,SC03-0419-0120_resampled,1,4,1,1,2,415
SC03,SC03-0419-0120_resampled,0,4,2,1,1,416
SC03,SC03-0419-0120_resampled,1,4,2,2,1,417
SC03,SC03-0419-0120_resampled,1,4,1,1,2,418
SC03,SC03-0419-0120_resampled,1,4,1,1,2,419
SC03,SC03-0419-0120_resampled,1,4,1,1,2,420
SC03,SC03-0419-0120_resampled,1,4,1,1,2,421
SC03,SC03-0419-0120_resampled,1,4,2,2,1,422
SC03,SC03-0419-0120_resampled,1,4,1,1,2,423
SC03,SC03-0419-0120_resampled,1,4,1,1,2,424
SC03,SC03-0419-0120_resampled,1,4,1,1,2,425
SC03,SC03-0419-0120_resampled,1,4,2,2,1,426
SC03,SC03-0419-0120_resampled,0,3,2,1,2,427
SC03,SC03-0419-0120_resampled,1,3,2,2,2,428
SC03,SC03-0419-0120_resampled,0,3,2,1,2,429
SC03,SC03-0419-0120_resampled,1,3,2,2,2,430
SC03,SC03-0419-0120_resampled,1,3,1,1,1,431
SC03,SC03-0419-0120_resampled,0,3,2,1,2,432
SC03,SC03-0419-0120_resampled,1,3,2,2,2,433
SC03,SC03-0419-0120_resampled,0,3,2,1,2,434
SC03,SC03-0419-0120_resampled,1,3,2,2,2,435
SC03,SC03-0419-0120_resampled,0,3,2,1,2,436
SC03,SC03-0419-0120_resampled,1,3,2,2,2,437
SC03,SC03-0419-0120_resampled,0,3,1,2,1,438
SC03,SC03-0419-0120_resampled,0,3,1,2,1,439
SC03,SC03-0419-0120_resampled,1,3,1,1,1,440
SC03,SC03-0419-0120_resampled,0,3,1,2,1,441
SC03,SC03-0419-0120_resampled,1,3,1,1,1,442
SC03,SC03-0419-0120_resampled,0,3,2,1,2,443
SC03,SC03-0419-0120_resampled,1,3,2,2,2,444
SC03,SC03-0419-0120_resampled,0,3,1,2,1,445
SC03,SC03-0419-0120_resampled,0,3,1,2,1,446
SC03,SC03-0419-0120_resampled,1,3,1,1,1,447
SC03,SC03-0419-0120_resampled,1,3,2,2,2,448
SC03,SC03-0419-0120_resampled,1,3,1,1,1,449
SC03,SC03-0419-0120_resampled,0,3,2,1,2,450
SC03,SC03-0419-0120_resampled,1,3,2,2,2,451
SC03,SC03-0419-0120_resampled,0,3,1,2,1,452
SC03,SC03-0419-0120_resampled,1,3,1,1,1,453
SC03,SC03-0419-0120_resampled,0,3,2,1,2,454
SC03,SC03-0419-0120_resampled,1,3,2,2,2,455
SC03,SC03-0419-0120_resampled,1,3,1,1,1,456
SC03,SC03-0419-0120_resampled,1,3,1,1,1,457
SC03,SC03-0419-0120_resampled,0,3,1,2,1,458
SC03,SC03-0419-0120_resampled,1,3,1,1,1,459
SC03,SC03-0419-0120_resampled,0,3,2,1,2,460
SC03,SC03-0419-0120_resampled,1,3,2,2,2,461
SC03,SC03-0419-0120_resampled,0,3,2,1,2,462
SC03,SC03-0419-0120_resampled,1,3,2,2,2,463
SC03,SC03-0419-0120_resampled,1,3,1,1,1,464
