Animal,Day,Correct,Strategy,Correct arm,Reward zone,Start zone,Trial
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2562
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2563
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2564
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2565
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2566
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2567
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2568
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2569
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2570
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2571
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2572
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2573
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2574
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2575
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2576
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2577
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2578
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2579
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2580
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2581
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2582
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2583
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2584
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2585
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2586
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2587
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2588
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2589
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2590
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2591
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2592
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2593
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2594
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2595
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2596
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2597
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2598
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2599
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2600
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2601
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2602
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2603
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2604
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2605
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2606
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2607
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2608
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2609
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2610
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2611
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2612
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2613
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2614
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2615
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2616
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2617
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2618
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2619
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2620
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2621
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2622
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2623
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2624
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2625
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2626
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2627
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2628
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2629
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2630
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2631
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2632
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2633
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2634
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2635
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2636
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2637
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2638
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2639
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2640
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2641
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2642
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2643
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2644
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2645
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2646
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2647
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2648
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2649
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2650
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2651
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2652
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2653
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2654
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2655
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2656
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2657
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2658
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2659
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2660
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2661
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2662
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2663
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2664
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2665
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2666
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2667
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2668
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2669
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2670
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2671
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2672
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2673
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2674
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2675
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2676
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2677
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2678
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2679
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2680
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2681
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2682
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2683
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2684
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2685
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2686
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2687
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2688
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2689
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2690
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2691
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2692
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2693
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2694
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2695
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2696
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2697
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2698
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2699
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2700
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2701
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2702
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2703
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2704
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2705
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2706
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2707
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2708
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2709
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2710
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2711
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2712
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2713
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2714
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2715
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2716
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2717
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2718
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2719
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2720
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2721
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2722
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2723
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2724
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2725
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2726
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2727
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2728
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2729
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2730
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2731
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2732
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2733
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2734
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2735
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2736
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2737
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2738
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2739
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2740
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2741
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2742
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2743
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2744
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2745
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2746
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2747
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2748
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2749
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2750
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2751
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2752
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2753
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2754
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2755
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2756
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2757
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2758
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2759
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2760
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2761
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2762
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2763
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2764
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2765
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2766
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2767
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2768
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2769
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2770
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2771
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2772
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2773
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2774
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2775
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2776
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2777
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2778
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2779
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2780
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2781
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2782
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2783
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2784
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2785
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2786
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2787
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2788
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2789
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2790
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2791
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2792
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2793
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2794
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2795
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2796
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2797
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2798
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2799
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2800
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2801
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2802
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2803
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2804
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2805
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2806
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2807
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2808
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2809
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2810
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2811
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2812
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2813
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2814
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2815
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2816
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2817
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2818
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2819
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2820
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2821
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2822
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2823
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2824
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2825
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2826
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2827
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2828
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2829
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2830
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2831
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2832
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2833
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2834
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2835
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2836
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2837
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2838
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2839
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2840
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2841
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2842
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2843
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2844
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2845
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2846
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2847
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2848
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2849
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2850
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2851
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2852
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2853
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2854
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2855
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2856
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2857
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2858
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2859
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2860
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2861
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2862
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2863
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2864
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2865
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2866
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2867
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2868
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2869
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2870
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2871
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2872
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2873
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2874
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2875
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2876
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2877
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2878
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2879
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2880
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2881
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2882
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2883
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2884
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2885
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2886
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2887
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2888
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2889
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2890
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2891
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2892
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2893
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2894
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2895
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2896
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2897
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2898
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2899
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2900
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2901
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2902
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2903
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2904
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2905
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2906
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2907
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2908
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2909
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2910
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2911
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2912
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2913
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2914
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2915
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2916
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2917
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2918
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2919
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2920
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2921
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2922
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2923
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2924
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2925
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2926
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2927
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2928
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2929
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2930
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2931
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2932
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2933
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2934
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2935
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2936
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2937
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2938
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2939
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2940
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2941
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2942
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2943
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2944
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2945
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2946
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2947
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2948
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2949
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2950
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2951
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2952
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2953
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2954
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2955
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2956
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2957
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2958
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2959
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2960
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2961
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2962
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2963
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2964
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2965
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2966
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2967
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2968
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2969
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2970
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2971
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2972
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2973
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2974
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2975
JP28,JP28-1012-0113_resampled,0,1,1,2,2,2976
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2977
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2978
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2979
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2980
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2981
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2982
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2983
JP28,JP28-1012-0113_resampled,1,1,1,1,2,2984
JP28,JP28-1012-0113_resampled,1,1,1,1,1,2985
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2986
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2987
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2988
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2989
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2990
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2991
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2992
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2993
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2994
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2995
JP28,JP28-1012-0113_resampled,0,3,2,1,2,2996
JP28,JP28-1012-0113_resampled,1,3,2,2,2,2997
JP28,JP28-1012-0113_resampled,1,3,1,1,1,2998
JP28,JP28-1012-0113_resampled,0,3,1,2,1,2999
JP28,JP28-1012-0113_resampled,1,3,1,1,1,3000
JP28,JP28-1012-0113_resampled,0,3,2,1,2,3001
JP28,JP28-1012-0113_resampled,1,3,2,2,2,3002
JP28,JP28-1012-0113_resampled,0,3,2,1,2,3003
JP28,JP28-1012-0113_resampled,1,3,2,2,2,3004
JP28,JP28-1012-0113_resampled,0,3,2,1,2,3005
JP28,JP28-1012-0113_resampled,0,3,2,1,2,3006
JP28,JP28-1012-0113_resampled,1,3,2,2,2,3007
JP28,JP28-1012-0113_resampled,0,3,1,2,1,3008
JP28,JP28-1012-0113_resampled,1,3,1,1,1,3009
JP28,JP28-1012-0113_resampled,0,3,1,2,1,3010
JP28,JP28-1012-0113_resampled,1,3,1,1,1,3011
