Animal,Day,Correct,Strategy,Correct arm,Reward zone,Start zone,Trial
SC12,SC12-1105-0116_resampled,0,3,2,1,2,75
SC12,SC12-1105-0116_resampled,1,3,2,2,2,76
SC12,SC12-1105-0116_resampled,0,3,1,2,1,77
SC12,SC12-1105-0116_resampled,1,3,1,1,1,78
SC12,SC12-1105-0116_resampled,0,3,2,1,2,79
SC12,SC12-1105-0116_resampled,1,3,2,2,2,80
SC12,SC12-1105-0116_resampled,0,3,2,1,2,81
SC12,SC12-1105-0116_resampled,1,3,2,2,2,82
SC12,SC12-1105-0116_resampled,0,3,1,2,1,83
SC12,SC12-1105-0116_resampled,0,3,1,2,1,84
SC12,SC12-1105-0116_resampled,1,3,1,1,1,85
SC12,SC12-1105-0116_resampled,0,3,1,2,1,86
SC12,SC12-1105-0116_resampled,1,3,1,1,1,87
SC12,SC12-1105-0116_resampled,1,3,1,1,1,88
SC12,SC12-1105-0116_resampled,1,3,2,2,2,89
SC12,SC12-1105-0116_resampled,0,3,1,2,1,90
SC12,SC12-1105-0116_resampled,1,3,1,1,1,91
SC12,SC12-1105-0116_resampled,1,3,1,1,1,92
SC12,SC12-1105-0116_resampled,1,3,2,2,2,93
SC12,SC12-1105-0116_resampled,0,3,2,1,2,94
SC12,SC12-1105-0116_resampled,0,3,2,1,2,95
SC12,SC12-1105-0116_resampled,1,3,2,2,2,96
SC12,SC12-1105-0116_resampled,1,3,1,1,1,97
SC12,SC12-1105-0116_resampled,1,3,2,2,2,98
SC12,SC12-1105-0116_resampled,1,3,1,1,1,99
SC12,SC12-1105-0116_resampled,1,3,1,1,1,100
SC12,SC12-1105-0116_resampled,0,3,1,2,1,101
SC12,SC12-1105-0116_resampled,1,3,1,1,1,102
SC12,SC12-1105-0116_resampled,1,3,2,2,2,103
SC12,SC12-1105-0116_resampled,1,3,1,1,1,104
SC12,SC12-1105-0116_resampled,1,3,1,1,1,105
SC12,SC12-1105-0116_resampled,1,3,1,1,1,106
SC12,SC12-1105-0116_resampled,1,3,2,2,2,107
SC12,SC12-1105-0116_resampled,1,3,2,2,2,108
SC12,SC12-1105-0116_resampled,1,3,1,1,1,109
SC12,SC12-1105-0116_resampled,1,1,1,1,2,110
SC12,SC12-1105-0116_resampled,1,1,1,1,1,111
SC12,SC12-1105-0116_resampled,0,1,1,2,2,112
SC12,SC12-1105-0116_resampled,1,1,1,1,2,113
SC12,SC12-1105-0116_resampled,1,1,1,1,1,114
SC12,SC12-1105-0116_resampled,1,1,1,1,1,115
SC12,SC12-1105-0116_resampled,1,1,1,1,1,116
SC12,SC12-1105-0116_resampled,1,1,1,1,2,117
SC12,SC12-1105-0116_resampled,1,1,1,1,2,118
SC12,SC12-1105-0116_resampled,1,1,1,1,2,119
SC12,SC12-1105-0116_resampled,1,1,1,1,2,120
SC12,SC12-1105-0116_resampled,1,1,1,1,1,121
SC12,SC12-1105-0116_resampled,1,1,1,1,2,122
SC12,SC12-1105-0116_resampled,1,1,1,1,2,123
SC12,SC12-1105-0116_resampled,1,1,1,1,1,124
SC12,SC12-1105-0116_resampled,0,3,2,1,2,125
SC12,SC12-1105-0116_resampled,1,3,2,2,2,126
SC12,SC12-1105-0116_resampled,0,3,1,2,1,127
SC12,SC12-1105-0116_resampled,0,3,1,2,1,128
SC12,SC12-1105-0116_resampled,1,3,1,1,1,129
SC12,SC12-1105-0116_resampled,0,3,2,1,2,130
SC12,SC12-1105-0116_resampled,0,3,2,1,2,131
SC12,SC12-1105-0116_resampled,0,3,2,1,2,132
SC12,SC12-1105-0116_resampled,0,3,2,1,2,133
SC12,SC12-1105-0116_resampled,1,3,2,2,2,134
SC12,SC12-1105-0116_resampled,0,3,2,1,2,135
SC12,SC12-1105-0116_resampled,0,3,2,1,2,136
SC12,SC12-1105-0116_resampled,0,3,2,1,2,137
SC12,SC12-1105-0116_resampled,0,3,2,1,2,138
SC12,SC12-1105-0116_resampled,1,3,2,2,2,139
SC12,SC12-1105-0116_resampled,1,3,2,2,2,140
SC12,SC12-1105-0116_resampled,0,3,1,2,1,141
SC12,SC12-1105-0116_resampled,1,3,1,1,1,142
SC12,SC12-1105-0116_resampled,0,3,2,1,2,143
SC12,SC12-1105-0116_resampled,1,3,2,2,2,144
SC12,SC12-1105-0116_resampled,0,3,2,1,2,145
SC12,SC12-1105-0116_resampled,1,3,2,2,2,146
SC12,SC12-1105-0116_resampled,1,3,1,1,1,147
SC12,SC12-1105-0116_resampled,0,3,2,1,2,148
SC12,SC12-1105-0116_resampled,0,3,2,1,2,149
SC12,SC12-1105-0116_resampled,0,3,2,1,2,150
SC12,SC12-1105-0116_resampled,1,3,2,2,2,151
SC12,SC12-1105-0116_resampled,0,3,2,1,2,152
SC12,SC12-1105-0116_resampled,0,3,2,1,2,153
SC12,SC12-1105-0116_resampled,0,3,2,1,2,154
SC12,SC12-1105-0116_resampled,1,3,2,2,2,155
SC12,SC12-1105-0116_resampled,1,3,1,1,1,156
SC12,SC12-1105-0116_resampled,0,3,1,2,1,157
SC12,SC12-1105-0116_resampled,0,3,1,2,1,158
SC12,SC12-1105-0116_resampled,1,3,1,1,1,159
SC12,SC12-1105-0116_resampled,1,3,1,1,1,160
SC12,SC12-1105-0116_resampled,1,3,2,2,2,161
SC12,SC12-1105-0116_resampled,1,3,1,1,1,162
SC12,SC12-1105-0116_resampled,1,3,2,2,2,163
SC12,SC12-1105-0116_resampled,1,3,1,1,1,164
SC12,SC12-1105-0116_resampled,0,3,2,1,2,165
SC12,SC12-1105-0116_resampled,1,3,2,2,2,166
SC12,SC12-1105-0116_resampled,0,3,2,1,2,167
SC12,SC12-1105-0116_resampled,1,3,2,2,2,168
SC12,SC12-1105-0116_resampled,0,3,2,1,2,169
SC12,SC12-1105-0116_resampled,1,3,2,2,2,170
SC12,SC12-1105-0116_resampled,1,3,1,1,1,171
SC12,SC12-1105-0116_resampled,0,3,2,1,2,172
SC12,SC12-1105-0116_resampled,1,3,2,2,2,173
SC12,SC12-1105-0116_resampled,1,3,1,1,1,174
SC12,SC12-1105-0116_resampled,0,3,1,2,1,175
SC12,SC12-1105-0116_resampled,0,3,1,2,1,176
SC12,SC12-1105-0116_resampled,1,3,1,1,1,177
SC12,SC12-1105-0116_resampled,0,3,2,1,2,178
SC12,SC12-1105-0116_resampled,0,3,2,1,2,179
SC12,SC12-1105-0116_resampled,1,3,2,2,2,180
SC12,SC12-1105-0116_resampled,0,3,2,1,2,181
SC12,SC12-1105-0116_resampled,1,3,2,2,2,182
SC12,SC12-1105-0116_resampled,1,3,1,1,1,183
SC12,SC12-1105-0116_resampled,0,3,1,2,1,184
SC12,SC12-1105-0116_resampled,0,3,1,2,1,185
SC12,SC12-1105-0116_resampled,1,3,1,1,1,186
SC12,SC12-1105-0116_resampled,0,3,1,2,1,187
SC12,SC12-1105-0116_resampled,1,3,1,1,1,188
SC12,SC12-1105-0116_resampled,1,3,2,2,2,189
SC12,SC12-1105-0116_resampled,0,3,2,1,2,190
SC12,SC12-1105-0116_resampled,0,3,2,1,2,191
SC12,SC12-1105-0116_resampled,0,3,2,1,2,192
SC12,SC12-1105-0116_resampled,0,3,2,1,2,193
SC12,SC12-1105-0116_resampled,1,3,2,2,2,194
SC12,SC12-1105-0116_resampled,1,3,1,1,1,195
SC12,SC12-1105-0116_resampled,1,3,2,2,2,196
SC12,SC12-1105-0116_resampled,0,3,2,1,2,197
SC12,SC12-1105-0116_resampled,1,3,2,2,2,198
SC12,SC12-1105-0116_resampled,0,3,2,1,2,199
SC12,SC12-1105-0116_resampled,1,3,2,2,2,200
SC12,SC12-1105-0116_resampled,0,3,1,2,1,201
SC12,SC12-1105-0116_resampled,1,3,1,1,1,202
SC12,SC12-1105-0116_resampled,0,3,2,1,2,203
SC12,SC12-1105-0116_resampled,1,3,2,2,2,204
SC12,SC12-1105-0116_resampled,0,3,2,1,2,205
SC12,SC12-1105-0116_resampled,1,3,2,2,2,206
SC12,SC12-1105-0116_resampled,0,3,1,2,1,207
SC12,SC12-1105-0116_resampled,0,3,1,2,1,208
SC12,SC12-1105-0116_resampled,1,3,1,1,1,209
SC12,SC12-1105-0116_resampled,0,3,1,2,1,210
SC12,SC12-1105-0116_resampled,1,3,1,1,1,211
SC12,SC12-1105-0116_resampled,1,3,1,1,1,212
SC12,SC12-1105-0116_resampled,1,3,2,2,2,213
SC12,SC12-1105-0116_resampled,0,3,1,2,1,214
SC12,SC12-1105-0116_resampled,1,3,1,1,1,215
SC12,SC12-1105-0116_resampled,1,3,1,1,1,216
SC12,SC12-1105-0116_resampled,1,3,2,2,2,217
SC12,SC12-1105-0116_resampled,0,3,2,1,2,218
SC12,SC12-1105-0116_resampled,0,3,2,1,2,219
SC12,SC12-1105-0116_resampled,1,3,2,2,2,220
SC12,SC12-1105-0116_resampled,1,3,1,1,1,221
SC12,SC12-1105-0116_resampled,1,3,2,2,2,222
SC12,SC12-1105-0116_resampled,1,3,1,1,1,223
SC12,SC12-1105-0116_resampled,1,3,1,1,1,224
SC12,SC12-1105-0116_resampled,0,3,1,2,1,225
SC12,SC12-1105-0116_resampled,1,3,1,1,1,226
SC12,SC12-1105-0116_resampled,1,3,2,2,2,227
SC12,SC12-1105-0116_resampled,1,3,1,1,1,228
SC12,SC12-1105-0116_resampled,1,3,1,1,1,229
SC12,SC12-1105-0116_resampled,1,3,1,1,1,230
SC12,SC12-1105-0116_resampled,1,3,2,2,2,231
SC12,SC12-1105-0116_resampled,1,3,2,2,2,232
SC12,SC12-1105-0116_resampled,1,3,1,1,1,233
SC12,SC12-1105-0116_resampled,1,1,1,1,2,234
SC12,SC12-1105-0116_resampled,1,1,1,1,1,235
SC12,SC12-1105-0116_resampled,0,1,1,2,2,236
SC12,SC12-1105-0116_resampled,1,1,1,1,2,237
SC12,SC12-1105-0116_resampled,1,1,1,1,1,238
SC12,SC12-1105-0116_resampled,1,1,1,1,1,239
SC12,SC12-1105-0116_resampled,1,1,1,1,1,240
SC12,SC12-1105-0116_resampled,1,1,1,1,2,241
SC12,SC12-1105-0116_resampled,1,1,1,1,2,242
SC12,SC12-1105-0116_resampled,1,1,1,1,2,243
SC12,SC12-1105-0116_resampled,1,1,1,1,2,244
SC12,SC12-1105-0116_resampled,1,1,1,1,1,245
SC12,SC12-1105-0116_resampled,1,1,1,1,2,246
SC12,SC12-1105-0116_resampled,1,1,1,1,2,247
SC12,SC12-1105-0116_resampled,1,1,1,1,1,248
SC12,SC12-1105-0116_resampled,0,3,2,1,2,249
SC12,SC12-1105-0116_resampled,1,3,2,2,2,250
SC12,SC12-1105-0116_resampled,0,3,1,2,1,251
SC12,SC12-1105-0116_resampled,0,3,1,2,1,252
SC12,SC12-1105-0116_resampled,1,3,1,1,1,253
SC12,SC12-1105-0116_resampled,0,3,2,1,2,254
SC12,SC12-1105-0116_resampled,0,3,2,1,2,255
SC12,SC12-1105-0116_resampled,0,3,2,1,2,256
SC12,SC12-1105-0116_resampled,0,3,2,1,2,257
SC12,SC12-1105-0116_resampled,1,3,2,2,2,258
SC12,SC12-1105-0116_resampled,0,3,2,1,2,259
SC12,SC12-1105-0116_resampled,0,3,2,1,2,260
SC12,SC12-1105-0116_resampled,0,3,2,1,2,261
SC12,SC12-1105-0116_resampled,0,3,2,1,2,262
SC12,SC12-1105-0116_resampled,1,3,2,2,2,263
SC12,SC12-1105-0116_resampled,1,3,2,2,2,264
SC12,SC12-1105-0116_resampled,0,3,1,2,1,265
SC12,SC12-1105-0116_resampled,1,3,1,1,1,266
SC12,SC12-1105-0116_resampled,0,3,2,1,2,267
SC12,SC12-1105-0116_resampled,1,3,2,2,2,268
SC12,SC12-1105-0116_resampled,0,3,2,1,2,269
SC12,SC12-1105-0116_resampled,1,3,2,2,2,270
SC12,SC12-1105-0116_resampled,1,3,1,1,1,271
SC12,SC12-1105-0116_resampled,0,3,2,1,2,272
SC12,SC12-1105-0116_resampled,0,3,2,1,2,273
SC12,SC12-1105-0116_resampled,0,3,2,1,2,274
SC12,SC12-1105-0116_resampled,1,3,2,2,2,275
SC12,SC12-1105-0116_resampled,0,3,2,1,2,276
SC12,SC12-1105-0116_resampled,0,3,2,1,2,277
SC12,SC12-1105-0116_resampled,0,3,2,1,2,278
SC12,SC12-1105-0116_resampled,1,3,2,2,2,279
SC12,SC12-1105-0116_resampled,1,3,1,1,1,280
SC12,SC12-1105-0116_resampled,0,3,1,2,1,281
SC12,SC12-1105-0116_resampled,0,3,1,2,1,282
SC12,SC12-1105-0116_resampled,1,3,1,1,1,283
SC12,SC12-1105-0116_resampled,1,3,1,1,1,284
SC12,SC12-1105-0116_resampled,1,3,2,2,2,285
SC12,SC12-1105-0116_resampled,1,3,1,1,1,286
SC12,SC12-1105-0116_resampled,1,3,2,2,2,287
SC12,SC12-1105-0116_resampled,1,3,1,1,1,288
SC12,SC12-1105-0116_resampled,0,3,2,1,2,289
SC12,SC12-1105-0116_resampled,1,3,2,2,2,290
SC12,SC12-1105-0116_resampled,0,3,2,1,2,291
SC12,SC12-1105-0116_resampled,1,3,2,2,2,292
SC12,SC12-1105-0116_resampled,0,3,2,1,2,293
SC12,SC12-1105-0116_resampled,1,3,2,2,2,294
SC12,SC12-1105-0116_resampled,1,3,1,1,1,295
SC12,SC12-1105-0116_resampled,0,3,2,1,2,296
SC12,SC12-1105-0116_resampled,1,3,2,2,2,297
SC12,SC12-1105-0116_resampled,1,3,1,1,1,298
SC12,SC12-1105-0116_resampled,0,3,1,2,1,299
SC12,SC12-1105-0116_resampled,0,3,1,2,1,300
SC12,SC12-1105-0116_resampled,1,3,1,1,1,301
SC12,SC12-1105-0116_resampled,0,3,2,1,2,302
SC12,SC12-1105-0116_resampled,0,3,2,1,2,303
SC12,SC12-1105-0116_resampled,1,3,2,2,2,304
SC12,SC12-1105-0116_resampled,0,3,2,1,2,305
SC12,SC12-1105-0116_resampled,1,3,2,2,2,306
SC12,SC12-1105-0116_resampled,1,3,1,1,1,307
SC12,SC12-1105-0116_resampled,0,3,1,2,1,308
SC12,SC12-1105-0116_resampled,0,3,1,2,1,309
SC12,SC12-1105-0116_resampled,1,3,1,1,1,310
SC12,SC12-1105-0116_resampled,0,3,1,2,1,311
SC12,SC12-1105-0116_resampled,1,3,1,1,1,312
SC12,SC12-1105-0116_resampled,1,3,2,2,2,313
SC12,SC12-1105-0116_resampled,0,3,2,1,2,314
SC12,SC12-1105-0116_resampled,0,3,2,1,2,315
SC12,SC12-1105-0116_resampled,0,3,2,1,2,316
SC12,SC12-1105-0116_resampled,0,3,2,1,2,317
SC12,SC12-1105-0116_resampled,1,3,2,2,2,318
SC12,SC12-1105-0116_resampled,1,3,1,1,1,319
SC12,SC12-1105-0116_resampled,1,3,2,2,2,320
SC12,SC12-1105-0116_resampled,0,3,2,1,2,321
SC12,SC12-1105-0116_resampled,1,3,2,2,2,322
SC12,SC12-1105-0116_resampled,0,3,2,1,2,323
SC12,SC12-1105-0116_resampled,1,3,2,2,2,324
SC12,SC12-1105-0116_resampled,0,3,1,2,1,325
SC12,SC12-1105-0116_resampled,1,3,1,1,1,326
SC12,SC12-1105-0116_resampled,0,3,2,1,2,327
SC12,SC12-1105-0116_resampled,1,3,2,2,2,328
SC12,SC12-1105-0116_resampled,0,3,2,1,2,329
SC12,SC12-1105-0116_resampled,1,3,2,2,2,330
SC12,SC12-1105-0116_resampled,0,3,1,2,1,331
SC12,SC12-1105-0116_resampled,0,3,1,2,1,332
SC12,SC12-1105-0116_resampled,1,3,1,1,1,333
SC12,SC12-1105-0116_resampled,0,3,1,2,1,334
SC12,SC12-1105-0116_resampled,1,3,1,1,1,335
SC12,SC12-1105-0116_resampled,1,3,1,1,1,336
SC12,SC12-1105-0116_resampled,1,3,2,2,2,337
SC12,SC12-1105-0116_resampled,0,3,1,2,1,338
SC12,SC12-1105-0116_resampled,1,3,1,1,1,339
SC12,SC12-1105-0116_resampled,1,3,1,1,1,340
SC12,SC12-1105-0116_resampled,1,3,2,2,2,341
SC12,SC12-1105-0116_resampled,0,3,2,1,2,342
SC12,SC12-1105-0116_resampled,0,3,2,1,2,343
SC12,SC12-1105-0116_resampled,1,3,2,2,2,344
SC12,SC12-1105-0116_resampled,1,3,1,1,1,345
SC12,SC12-1105-0116_resampled,1,3,2,2,2,346
SC12,SC12-1105-0116_resampled,1,3,1,1,1,347
SC12,SC12-1105-0116_resampled,1,3,1,1,1,348
SC12,SC12-1105-0116_resampled,0,3,1,2,1,349
SC12,SC12-1105-0116_resampled,1,3,1,1,1,350
SC12,SC12-1105-0116_resampled,1,3,2,2,2,351
SC12,SC12-1105-0116_resampled,1,3,1,1,1,352
SC12,SC12-1105-0116_resampled,1,3,1,1,1,353
SC12,SC12-1105-0116_resampled,1,3,1,1,1,354
SC12,SC12-1105-0116_resampled,1,3,2,2,2,355
SC12,SC12-1105-0116_resampled,1,3,2,2,2,356
SC12,SC12-1105-0116_resampled,1,3,1,1,1,357
SC12,SC12-1105-0116_resampled,1,1,1,1,2,358
SC12,SC12-1105-0116_resampled,1,1,1,1,1,359
SC12,SC12-1105-0116_resampled,0,1,1,2,2,360
SC12,SC12-1105-0116_resampled,1,1,1,1,2,361
SC12,SC12-1105-0116_resampled,1,1,1,1,1,362
SC12,SC12-1105-0116_resampled,1,1,1,1,1,363
SC12,SC12-1105-0116_resampled,1,1,1,1,1,364
SC12,SC12-1105-0116_resampled,1,1,1,1,2,365
SC12,SC12-1105-0116_resampled,1,1,1,1,2,366
SC12,SC12-1105-0116_resampled,1,1,1,1,2,367
SC12,SC12-1105-0116_resampled,1,1,1,1,2,368
SC12,SC12-1105-0116_resampled,1,1,1,1,1,369
SC12,SC12-1105-0116_resampled,1,1,1,1,2,370
SC12,SC12-1105-0116_resampled,1,1,1,1,2,371
SC12,SC12-1105-0116_resampled,1,1,1,1,1,372
SC12,SC12-1105-0116_resampled,0,3,2,1,2,373
SC12,SC12-1105-0116_resampled,1,3,2,2,2,374
SC12,SC12-1105-0116_resampled,0,3,1,2,1,375
SC12,SC12-1105-0116_resampled,0,3,1,2,1,376
SC12,SC12-1105-0116_resampled,1,3,1,1,1,377
SC12,SC12-1105-0116_resampled,0,3,2,1,2,378
SC12,SC12-1105-0116_resampled,0,3,2,1,2,379
SC12,SC12-1105-0116_resampled,0,3,2,1,2,380
SC12,SC12-1105-0116_resampled,0,3,2,1,2,381
SC12,SC12-1105-0116_resampled,1,3,2,2,2,382
SC12,SC12-1105-0116_resampled,0,3,2,1,2,383
SC12,SC12-1105-0116_resampled,0,3,2,1,2,384
SC12,SC12-1105-0116_resampled,0,3,2,1,2,385
SC12,SC12-1105-0116_resampled,0,3,2,1,2,386
SC12,SC12-1105-0116_resampled,1,3,2,2,2,387
SC12,SC12-1105-0116_resampled,1,3,2,2,2,388
SC12,SC12-1105-0116_resampled,0,3,1,2,1,389
SC12,SC12-1105-0116_resampled,1,3,1,1,1,390
SC12,SC12-1105-0116_resampled,0,3,2,1,2,391
SC12,SC12-1105-0116_resampled,1,3,2,2,2,392
SC12,SC12-1105-0116_resampled,0,3,2,1,2,393
SC12,SC12-1105-0116_resampled,1,3,2,2,2,394
SC12,SC12-1105-0116_resampled,1,3,1,1,1,395
SC12,SC12-1105-0116_resampled,0,3,2,1,2,396
SC12,SC12-1105-0116_resampled,0,3,2,1,2,397
SC12,SC12-1105-0116_resampled,0,3,2,1,2,398
SC12,SC12-1105-0116_resampled,1,3,2,2,2,399
SC12,SC12-1105-0116_resampled,0,3,2,1,2,400
SC12,SC12-1105-0116_resampled,0,3,2,1,2,401
SC12,SC12-1105-0116_resampled,0,3,2,1,2,402
SC12,SC12-1105-0116_resampled,1,3,2,2,2,403
SC12,SC12-1105-0116_resampled,1,3,1,1,1,404
SC12,SC12-1105-0116_resampled,0,3,1,2,1,405
SC12,SC12-1105-0116_resampled,0,3,1,2,1,406
SC12,SC12-1105-0116_resampled,1,3,1,1,1,407
SC12,SC12-1105-0116_resampled,1,3,1,1,1,408
SC12,SC12-1105-0116_resampled,1,3,2,2,2,409
SC12,SC12-1105-0116_resampled,1,3,1,1,1,410
SC12,SC12-1105-0116_resampled,1,3,2,2,2,411
SC12,SC12-1105-0116_resampled,1,3,1,1,1,412
SC12,SC12-1105-0116_resampled,0,3,2,1,2,413
SC12,SC12-1105-0116_resampled,1,3,2,2,2,414
SC12,SC12-1105-0116_resampled,0,3,2,1,2,415
SC12,SC12-1105-0116_resampled,1,3,2,2,2,416
SC12,SC12-1105-0116_resampled,0,3,2,1,2,417
SC12,SC12-1105-0116_resampled,1,3,2,2,2,418
SC12,SC12-1105-0116_resampled,1,3,1,1,1,419
SC12,SC12-1105-0116_resampled,0,3,2,1,2,420
SC12,SC12-1105-0116_resampled,1,3,2,2,2,421
SC12,SC12-1105-0116_resampled,1,3,1,1,1,422
SC12,SC12-1105-0116_resampled,0,3,1,2,1,423
SC12,SC12-1105-0116_resampled,0,3,1,2,1,424
SC12,SC12-1105-0116_resampled,1,3,1,1,1,425
SC12,SC12-1105-0116_resampled,0,3,2,1,2,426
SC12,SC12-1105-0116_resampled,0,3,2,1,2,427
SC12,SC12-1105-0116_resampled,1,3,2,2,2,428
SC12,SC12-1105-0116_resampled,0,3,2,1,2,429
SC12,SC12-1105-0116_resampled,1,3,2,2,2,430
SC12,SC12-1105-0116_resampled,1,3,1,1,1,431
SC12,SC12-1105-0116_resampled,0,3,1,2,1,432
SC12,SC12-1105-0116_resampled,0,3,1,2,1,433
SC12,SC12-1105-0116_resampled,1,3,1,1,1,434
SC12,SC12-1105-0116_resampled,0,3,1,2,1,435
SC12,SC12-1105-0116_resampled,1,3,1,1,1,436
SC12,SC12-1105-0116_resampled,1,3,2,2,2,437
SC12,SC12-1105-0116_resampled,0,3,2,1,2,438
SC12,SC12-1105-0116_resampled,0,3,2,1,2,439
SC12,SC12-1105-0116_resampled,0,3,2,1,2,440
SC12,SC12-1105-0116_resampled,0,3,2,1,2,441
SC12,SC12-1105-0116_resampled,1,3,2,2,2,442
SC12,SC12-1105-0116_resampled,1,3,1,1,1,443
SC12,SC12-1105-0116_resampled,1,3,2,2,2,444
SC12,SC12-1105-0116_resampled,0,3,2,1,2,445
SC12,SC12-1105-0116_resampled,1,3,2,2,2,446
SC12,SC12-1105-0116_resampled,0,3,2,1,2,447
SC12,SC12-1105-0116_resampled,1,3,2,2,2,448
SC12,SC12-1105-0116_resampled,0,3,1,2,1,449
SC12,SC12-1105-0116_resampled,1,3,1,1,1,450
SC12,SC12-1105-0116_resampled,0,3,2,1,2,451
SC12,SC12-1105-0116_resampled,1,3,2,2,2,452
SC12,SC12-1105-0116_resampled,0,3,2,1,2,453
SC12,SC12-1105-0116_resampled,1,3,2,2,2,454
SC12,SC12-1105-0116_resampled,0,3,1,2,1,455
SC12,SC12-1105-0116_resampled,0,3,1,2,1,456
SC12,SC12-1105-0116_resampled,1,3,1,1,1,457
SC12,SC12-1105-0116_resampled,0,3,1,2,1,458
SC12,SC12-1105-0116_resampled,1,3,1,1,1,459
SC12,SC12-1105-0116_resampled,1,3,1,1,1,460
SC12,SC12-1105-0116_resampled,1,3,2,2,2,461
SC12,SC12-1105-0116_resampled,0,3,1,2,1,462
SC12,SC12-1105-0116_resampled,1,3,1,1,1,463
SC12,SC12-1105-0116_resampled,1,3,1,1,1,464
