Animal,Day,trial duration,Correct,Strategy,Trial,Correct arm,Reward zone,Start zone,Start time,End time,Learning stage,Trajectory
HM02,HM02-0526-0112.mat,2.41826507542467,1,3,16,1,1,1,1104800,1106600,2,4
HM02,HM02-0526-0112.mat,3.28597198726739,1,3,17,1,1,1,1133880,1135940,2,4
HM02,HM02-0526-0112.mat,4.49077574098357,1,3,18,2,2,2,1161780,1164140,2,2
HM02,HM02-0526-0112.mat,4.04532357533959,0,3,19,2,1,2,1215720,1217620,2,1
HM02,HM02-0526-0112.mat,4.16485619563368,1,3,20,2,2,2,1236340,1238380,3,2
HM02,HM02-0526-0112.mat,4.59403196864896,1,3,21,2,2,2,1264800,1267220,3,2
HM02,HM02-0526-0112.mat,5.7900983683847,1,3,22,2,2,2,1290040,1292700,3,2
HM02,HM02-0526-0112.mat,2.66212625599343,1,3,23,1,1,1,1316860,1318540,3,4
HM02,HM02-0526-0112.mat,3.98452600074073,1,3,24,2,2,2,1345380,1347340,3,2
HM02,HM02-0526-0112.mat,4.3736172590865,1,3,25,2,2,2,1369880,1372140,3,2
HM02,HM02-0526-0112.mat,3.91871992973043,1,3,26,2,2,2,1459920,1461900,3,2
HM02,HM02-0526-0112.mat,2.96647808630544,1,3,27,1,1,1,1554500,1556500,3,4
HM02,HM02-0526-0112.mat,3.27762001681665,1,3,28,1,1,1,1641240,1643820,3,4
HM02,HM02-0526-0112.mat,5.00704689442548,0,3,29,1,2,1,1736780,1741120,3,3
HM02,HM02-0526-0112.mat,4.65380036436072,1,3,30,1,1,1,1783660,1785600,3,4
HM02,HM02-0526-0112.mat,5.57438342258836,1,3,31,2,2,2,1820880,1823720,3,2
HM02,HM02-0526-0112.mat,2.54209962863235,1,3,32,1,1,1,1853140,1854840,3,4
HM02,HM02-0526-0112.mat,5.60579512016897,1,3,33,2,2,2,1887000,1889780,3,2
HM02,HM02-0526-0112.mat,2.49579981281469,1,3,34,1,1,1,1918480,1920280,3,4
HM02,HM02-0526-0112.mat,4.98803186254392,0,4,1,1,2,2,1963260,1966080,1,2
HM02,HM02-0526-0112.mat,5.50511806488424,0,4,2,1,2,2,2003440,2006300,1,2
HM02,HM02-0526-0112.mat,5.00870527422148,1,4,3,1,1,2,2021780,2024320,2,1
HM02,HM02-0526-0112.mat,5.8448338294912,1,4,4,1,1,2,2052940,2056600,2,1
HM02,HM02-0526-0112.mat,4.71520568062382,1,4,5,1,1,2,2084920,2087440,2,1
HM02,HM02-0526-0112.mat,2.56971136725358,0,4,6,2,1,1,2118640,2120440,2,4
HM02,HM02-0526-0112.mat,2.79115096745778,0,4,7,2,1,1,2141120,2143140,2,4
HM02,HM02-0526-0112.mat,3.82530004204162,1,4,8,2,2,1,2165440,2168320,2,3
HM02,HM02-0526-0112.mat,2.66011585870011,0,4,9,2,1,1,2194820,2196860,2,4
HM02,HM02-0526-0112.mat,3.81525989029139,1,4,10,2,2,1,2216080,2219140,2,3
HM02,HM02-0526-0112.mat,4.89263255623067,0,4,11,1,2,2,2243700,2246220,2,2
HM02,HM02-0526-0112.mat,4.82064794046106,1,4,12,1,1,2,2263100,2265520,2,1
HM02,HM02-0526-0112.mat,2.65895672916187,0,4,13,2,1,1,2297720,2299580,2,4
HM02,HM02-0526-0112.mat,3.43078151369856,1,4,14,2,2,1,2320220,2322920,2,3
HM02,HM02-0526-0112.mat,5.12339825527272,0,4,15,1,2,2,2378160,2380900,2,2
HM02,HM02-0526-0112.mat,3.84999168076396,1,4,16,1,1,2,2393560,2395360,2,1
HM02,HM02-0526-0112.mat,4.162385016166,1,4,17,1,1,2,2425560,2427700,2,1
HM02,HM02-0526-0112.mat,4.33055558502918,1,4,18,1,1,2,2457900,2460040,2,1
HM02,HM02-0526-0112.mat,2.54502544318876,0,4,19,2,1,1,2491820,2493620,2,4
HM02,HM02-0526-0112.mat,3.01844165023373,0,4,20,2,1,1,2512840,2515040,2,4
HM02,HM02-0526-0112.mat,2.90817027056786,1,4,21,2,2,1,2534080,2536320,2,3
HM02,HM02-0526-0112.mat,4.41325851392879,1,4,22,1,1,2,2559620,2562000,2,1
HM02,HM02-0526-0112.mat,2.62678366382719,0,4,23,2,1,1,2588960,2590740,2,4
HM02,HM02-0526-0112.mat,3.02694617170999,1,4,24,2,2,1,2610900,2613280,2,3
HM02,HM02-0526-0112.mat,5.37368352769242,1,4,25,1,1,2,2650960,2654100,2,1
HM02,HM02-0526-0112.mat,4.2374849941442,1,4,26,1,1,2,2680680,2682840,2,1
HM02,HM02-0526-0112.mat,10.6358038628242,0,4,27,1,2,2,2722680,2730980,2,2
HM02,HM02-0526-0112.mat,4.94919494799852,1,4,28,1,1,2,2748000,2750240,2,1
HM02,HM02-0526-0112.mat,5.66593656019459,0,4,29,2,1,1,2783120,2784840,2,4
HM02,HM02-0526-0112.mat,3.26302648722235,1,4,30,2,2,1,2806060,2808720,2,3
HM02,HM02-0526-0112.mat,4.41695879520726,1,4,31,1,1,2,2833140,2835480,2,1
HM02,HM02-0526-0112.mat,2.67024333690353,0,4,32,2,1,1,2867620,2869600,2,4
HM02,HM02-0526-0112.mat,6.89144971021311,1,4,33,2,2,1,2896340,2902400,2,3
HM02,HM02-0526-0112.mat,4.51202602376353,1,4,34,1,1,2,2945800,2948160,2,1
HM02,HM02-0526-0112.mat,4.88048786398535,1,4,35,1,1,2,2977420,2980220,2,1
HM02,HM02-0526-0112.mat,2.91228569183492,0,4,36,2,1,1,3011500,3013440,2,4
HM02,HM02-0526-0112.mat,3.19513059328735,1,4,37,2,2,1,3035100,3037640,2,3
HM02,HM02-0526-0112.mat,3.03023982943114,0,4,38,2,1,1,3080120,3082280,2,4
HM02,HM02-0526-0112.mat,3.40973957718141,1,4,39,2,2,1,3105720,3108480,2,3
HM02,HM02-0526-0112.mat,4.40235905546491,0,4,40,2,1,1,3132260,3135320,2,4
HM02,HM02-0526-0112.mat,3.51279684587742,1,4,41,2,2,1,3157920,3160740,2,3
HM02,HM02-0526-0112.mat,5.18590526921652,1,4,42,1,1,2,3191480,3194120,2,1
HM02,HM02-0526-0112.mat,3.36720068167486,1,4,43,2,2,1,3225980,3228700,2,3
HM02,HM02-0526-0112.mat,3.87186041981562,0,4,44,2,1,1,3262520,3265360,2,4
HM02,HM02-0526-0112.mat,3.94123357523949,1,4,45,2,2,1,3290900,3294080,2,3
HM02,HM02-0526-0112.mat,410.343728773486,1,4,46,1,1,2,3376440,3380620,2,1
HM02,HM02-0526-0112.mat,3.13971385671815,1,4,47,2,2,1,3413500,3415840,2,3
HM02,HM02-0526-0112.mat,4.25373224892644,0,4,48,2,1,1,3442040,3445200,2,4
HM02,HM02-0526-0112.mat,3.39472743015585,1,4,49,2,2,1,3469040,3471840,2,3
HM02,HM02-0526-0112.mat,9.52554115073923,1,4,50,2,2,1,3503960,3512640,2,3
HM02,HM02-0526-0112.mat,5.12699951051541,1,4,51,1,1,2,3544520,3547080,2,1
HM02,HM02-0526-0112.mat,8.8626123422188,1,4,52,2,2,1,3577320,3585520,2,3
HM02,HM02-0526-0112.mat,3.42965235082732,0,4,53,2,1,1,3615500,3617600,2,4
HM02,HM02-0526-0112.mat,7.14767922643417,1,4,54,2,2,1,3641400,3647740,2,3
HM02,HM02-0526-0112.mat,3.5082951281769,0,4,55,2,1,1,3674340,3676640,2,4
HM02,HM02-0526-0112.mat,6.02939790392489,1,4,56,2,2,1,3706360,3711520,2,3
HM02,HM02-0526-0112.mat,15.5279591055145,1,4,57,1,1,2,3762840,3765280,2,1
HM02,HM02-0526-0112.mat,9.17624580634829,1,4,58,2,2,1,3795620,3803740,2,3
HM02,HM02-0526-0112.mat,4.05858702815788,0,4,59,2,1,1,3833940,3836040,2,4
HM02,HM02-0526-0112.mat,10.909602548523,1,4,60,2,2,1,3858840,3868880,2,3
HM02,HM02-0526-0112.mat,8.62118040159758,0,4,61,2,1,1,3924220,3927080,2,4
HM02,HM02-0526-0112.mat,9.30807682305482,1,4,62,2,2,1,3954020,3958480,2,3
HM02,HM02-0526-0112.mat,4.93923972032312,1,4,63,1,1,2,3996740,3999760,2,1
HM02,HM02-0526-0112.mat,5.83348703316283,1,4,64,1,1,2,4028880,4031700,2,1
HM02,HM02-0526-0112.mat,6.09217847368895,0,4,65,1,2,2,4062260,4066060,2,2
HM02,HM02-0526-0112.mat,4.56802382658832,1,4,66,1,1,2,4083740,4086140,2,1
HM02,HM02-0526-0112.mat,4.95120433028698,1,4,67,1,1,2,4118460,4120960,2,1
HM02,HM02-0526-0112.mat,2.87248277194422,0,4,68,2,1,1,4152520,4154600,2,4
HM02,HM02-0526-0112.mat,3.42445892233311,1,4,69,2,2,1,4177740,4180540,2,3
HM02,HM02-0526-0112.mat,4.36386758190609,1,4,70,1,1,2,4209000,4211140,3,1
HM02,HM02-0526-0112.mat,6.08212742414991,1,4,71,1,1,2,4241620,4245400,3,1
HM02,HM02-0526-0112.mat,3.57306802034014,1,4,72,2,2,1,4277200,4280080,3,3
HM02,HM02-0526-0112.mat,4.70167959680083,1,4,73,1,1,2,4313800,4316060,3,1
HM02,HM02-0526-0112.mat,3.52526164002362,1,4,74,2,2,1,4348500,4351360,3,3
HM02,HM02-0526-0112.mat,4.41230063162531,1,4,75,1,1,2,4394800,4397320,3,1
HM02,HM02-0526-0112.mat,9.10351610794687,1,4,76,2,2,1,4431400,4435240,3,3
HM02,HM02-0526-0112.mat,4.61853932092772,1,4,77,1,1,2,4555060,4557520,3,1
HM02,HM02-0526-0112.mat,4.41605199947948,1,4,78,1,1,2,4642840,4645240,3,1
HM02,HM02-0526-0112.mat,4.45494145103653,1,4,79,2,2,1,4738680,4741720,3,3
HM02,HM02-0526-0112.mat,5.24470618812625,1,4,80,2,2,1,4837500,4841600,3,3
HM02,HM02-0526-0112.mat,2.79359986186324,0,4,81,2,1,1,4900100,4901940,3,4
HM02,HM02-0526-0112.mat,2.97146336072712,0,4,82,2,1,1,4930400,4932780,2,4
HM02,HM02-0526-0112.mat,5.28617130158857,1,4,83,2,2,1,4953460,4958100,2,3
HM02,HM02-0526-0112.mat,4.49215876017257,1,4,84,1,1,2,4987760,4990100,2,1
HM02,HM02-0526-0112.mat,2.97595364911262,0,4,85,2,1,1,5024320,5026620,2,4
HM02,HM02-0526-0112.mat,5.06168387003133,1,1,1,1,1,2,5073260,5076020,2,1
HM02,HM02-0526-0112.mat,3.61963325692435,0,1,2,1,2,1,5107320,5110160,2,3
HM02,HM02-0526-0112.mat,2.61494693546611,1,1,3,1,1,1,5131160,5133040,2,4
HM02,HM02-0526-0112.mat,3.74013940200799,0,1,4,1,2,1,5165380,5168560,2,3
HM02,HM02-0526-0112.mat,2.5602560264662,1,1,5,1,1,1,5188980,5190860,2,4
HM02,HM02-0526-0112.mat,3.8948808770683,1,1,6,1,1,2,5216540,5218480,3,1
HM02,HM02-0526-0112.mat,4.1331699662666,1,1,7,1,1,2,5247760,5249860,3,1
HM02,HM02-0526-0112.mat,3.94260704197155,1,1,8,1,1,2,5283480,5285560,3,1
HM02,HM02-0526-0112.mat,4.17764997147176,1,1,9,1,1,2,5312900,5315000,3,1
HM02,HM02-0526-0112.mat,2.43140470065365,1,1,10,1,1,1,5343600,5345440,3,4
HM02,HM02-0526-0112.mat,3.99814974124383,1,1,11,1,1,2,5374600,5376560,3,1
HM02,HM02-0526-0112.mat,4.00445713156025,1,1,12,1,1,2,5402580,5404600,3,1
HM02,HM02-0526-0112.mat,10.3115509254162,1,1,13,1,1,2,5442420,5447080,3,1
HM02,HM02-0526-0112.mat,4.31648719131941,1,1,14,1,1,2,5496280,5498320,3,1
HM02,HM02-0526-0112.mat,3.4120292449525,1,1,15,1,1,1,5526340,5528360,3,4
HM02,HM02-0526-0112.mat,5.18025053903364,1,1,16,1,1,2,5624180,5627160,3,1
HM02,HM02-0526-0112.mat,3.99137567992312,1,1,17,1,1,2,5713860,5715880,3,1
HM02,HM02-0526-0112.mat,4.05271616800633,1,1,18,1,1,2,5800040,5801980,3,1
HM02,HM02-0526-0112.mat,6.57100158156575,1,1,19,1,1,1,5885120,5890660,3,4
HM02,HM02-0526-0112.mat,4.98139560765158,1,1,20,1,1,2,5925180,5927760,3,1
HM02,HM02-0526-0112.mat,13.509423755518,1,1,21,1,1,2,5968080,5976400,3,1
HM02,HM02-0526-0112.mat,9.99465548493008,1,1,22,1,1,1,6014740,6018020,3,4
HM02,HM02-0526-0112.mat,3.4559643066636,1,1,23,1,1,2,6030400,6033680,3,1
HM02,HM02-0526-0112.mat,6.62830900791784,1,1,24,1,1,2,6060380,6064360,3,1
HM02,HM02-0618-0110.mat,10.1984124015695,1,1,1,1,1,1,625200,629240,3,4
HM02,HM02-0618-0110.mat,3.78352986880389,1,1,2,1,1,1,670440,672320,3,4
HM02,HM02-0618-0110.mat,14.1318283960174,1,1,3,1,1,2,712600,716740,3,1
HM02,HM02-0618-0110.mat,2.95178614399541,1,1,4,1,1,1,745580,747240,3,4
HM02,HM02-0618-0110.mat,2.74832464932066,1,1,5,1,1,1,774900,776480,3,4
HM02,HM02-0618-0110.mat,2.48094318794544,1,1,6,1,1,1,806400,808020,3,4
HM02,HM02-0618-0110.mat,4.18819981014601,1,1,7,1,1,2,846540,848220,3,1
HM02,HM02-0618-0110.mat,4.01571467981742,1,1,8,1,1,2,874180,876040,3,1
HM02,HM02-0618-0110.mat,2.31524182893789,1,1,9,1,1,1,901480,902960,3,4
HM02,HM02-0618-0110.mat,2.216492170942,1,1,10,1,1,1,930200,931740,3,4
HM02,HM02-0618-0110.mat,3.95695361723567,1,1,11,1,1,2,967000,968620,3,1
HM02,HM02-0618-0110.mat,2.32282787483651,1,1,12,1,1,1,994520,996020,3,4
HM02,HM02-0618-0110.mat,2.12948705889811,1,1,13,1,1,1,1021680,1023100,3,4
HM02,HM02-0618-0110.mat,3.61049852654619,1,1,14,1,1,2,1049280,1050860,3,1
HM02,HM02-0618-0110.mat,4.16192505572165,1,1,15,1,1,2,1085400,1087260,3,1
HM02,HM02-0618-0110.mat,3.91681911986493,1,1,16,1,1,2,1171120,1172840,3,1
HM02,HM02-0618-0110.mat,3.89368147972666,1,1,17,1,1,2,1247760,1249700,3,1
HM02,HM02-0618-0110.mat,7.5550308531084,1,1,18,1,1,1,1339440,1342440,3,4
HM02,HM02-0618-0110.mat,4.27847043716467,1,1,19,1,1,2,1414260,1416380,3,1
HM02,HM02-0618-0110.mat,4.26552032472039,0,2,1,2,1,2,1441980,1443820,1,1
HM02,HM02-0618-0110.mat,8.07328062988816,1,2,2,2,2,2,1464720,1468780,2,2
HM02,HM02-0618-0110.mat,4.24397955215813,0,2,3,2,1,2,1493420,1495280,2,1
HM02,HM02-0618-0110.mat,4.66361779222166,1,2,4,2,2,2,1513360,1515740,2,2
HM02,HM02-0618-0110.mat,3.28373574360035,1,2,5,2,2,1,1543460,1546100,2,3
HM02,HM02-0618-0110.mat,3.63688438759576,1,2,6,2,2,1,1574680,1577600,2,3
HM02,HM02-0618-0110.mat,3.85255183047273,1,2,7,2,2,1,1602500,1605660,2,3
HM02,HM02-0618-0110.mat,4.67972782345247,0,2,8,2,1,2,1628580,1630940,2,1
HM02,HM02-0618-0110.mat,4.41758165256386,1,2,9,2,2,2,1650960,1653240,2,2
HM02,HM02-0618-0110.mat,3.1757747460828,1,2,10,2,2,1,1677580,1680140,3,3
HM02,HM02-0618-0110.mat,4.96762369871607,1,2,11,2,2,2,1703320,1705820,3,2
HM02,HM02-0618-0110.mat,3.36230817840269,1,2,12,2,2,1,1736620,1739160,3,3
HM02,HM02-0618-0110.mat,4.35519350625951,1,2,13,2,2,2,1767100,1769420,3,2
HM02,HM02-0618-0110.mat,5.12758705022289,1,2,14,2,2,2,1791380,1794300,3,2
HM02,HM02-0618-0110.mat,4.49834388696848,1,2,15,2,2,2,1820080,1822300,3,2
HM02,HM02-0618-0110.mat,3.04388183073966,1,2,16,2,2,1,1845400,1847640,3,3
HM02,HM02-0618-0110.mat,18.4126067002776,1,2,17,2,2,1,1942040,1944660,3,3
HM02,HM02-0618-0110.mat,9.70378643861944,1,2,18,2,2,2,2018920,2021120,3,2
HM02,HM02-0618-0110.mat,5.06507281851427,1,2,19,2,2,1,2120000,2122400,3,3
HM02,HM02-0618-0110.mat,4.26610488448603,1,2,20,2,2,2,2206820,2208960,3,2
HM02,HM02-0618-0110.mat,4.24857248485172,1,3,1,2,2,2,2232180,2234340,1,2
HM02,HM02-0618-0110.mat,9.48068054246857,1,3,2,2,2,2,2257480,2264880,1,2
HM02,HM02-0618-0110.mat,6.47670677668633,0,3,3,1,2,1,2288780,2292640,1,3
HM02,HM02-0618-0110.mat,8.30657444111523,0,3,4,1,2,1,2313540,2316380,1,3
HM02,HM02-0618-0110.mat,4.10940415309772,0,3,5,1,2,1,2330820,2334320,1,3
HM02,HM02-0618-0110.mat,3.15036725035368,1,3,6,1,1,1,2349980,2351800,1,4
HM02,HM02-0618-0110.mat,4.91895880168433,1,3,7,2,2,2,2380760,2383360,2,2
HM02,HM02-0618-0110.mat,14.7662909130342,1,3,8,1,1,1,2427880,2429740,2,4
HM02,HM02-0618-0110.mat,5.02789153097723,0,3,9,2,1,2,2459480,2462120,2,1
HM02,HM02-0618-0110.mat,10.0022188639458,1,3,10,2,2,2,2483280,2493880,2,2
HM02,HM02-0618-0110.mat,5.03095403364653,1,3,11,2,2,2,2514200,2516600,2,2
HM02,HM02-0618-0110.mat,13.5618940658116,1,3,12,2,2,2,2563120,2565060,2,2
HM02,HM02-0618-0110.mat,2.25021842951712,1,3,13,1,1,1,2585460,2587060,2,4
HM02,HM02-0618-0110.mat,26.8879187121293,1,3,14,2,2,2,2637460,2640740,2,2
HM02,HM02-0618-0110.mat,5.49893369758161,1,3,15,1,1,1,2663140,2667820,2,4
HM02,HM02-0618-0110.mat,6.36965821143528,0,3,16,2,1,2,2694840,2698900,2,1
HM02,HM02-0618-0110.mat,4.98825827916878,1,3,17,2,2,2,2717820,2720460,2,2
HM02,HM02-0618-0110.mat,7.4375032535435,1,3,18,2,2,2,2743860,2748740,2,2
HM02,HM02-0618-0110.mat,4.42098429183461,0,3,19,1,2,1,2769960,2772720,2,3
HM02,HM02-0618-0110.mat,3.04478327216187,1,3,20,1,1,1,2787800,2790160,2,4
HM02,HM02-0618-0110.mat,2.64567170708432,1,3,21,1,1,1,2815680,2817300,2,4
HM02,HM02-0618-0110.mat,2.50455368663748,1,3,22,1,1,1,2842520,2844300,2,4
HM02,HM02-0618-0110.mat,5.13184394235646,1,3,23,2,2,2,2870680,2873720,2,2
HM02,HM02-0618-0110.mat,2.84965690047514,1,3,24,1,1,1,2899920,2901800,2,4
HM02,HM02-0618-0110.mat,4.25802252989616,1,3,25,1,1,1,2991520,2993260,2,4
HM02,HM02-0618-0110.mat,5.1783557480047,0,3,26,2,1,2,3071960,3074660,2,1
HM02,HM02-0618-0110.mat,7.94521972646344,1,3,27,2,2,2,3134580,3136780,2,2
HM02,HM02-0618-0110.mat,4.25103916364146,1,3,28,1,1,1,3215680,3217860,2,4
HM02,HM02-0618-0110.mat,3.48617026999973,0,4,1,2,1,1,3243220,3245400,2,4
HM02,HM02-0618-0110.mat,4.14299640445239,1,4,2,2,2,1,3268900,3271820,2,3
HM02,HM02-0618-0110.mat,6.90380253583536,1,4,3,2,2,1,3303280,3307120,2,3
HM02,HM02-0618-0110.mat,6.32815216179964,0,4,4,1,2,2,3333560,3337520,2,2
HM02,HM02-0618-0110.mat,5.76056362911406,1,4,5,1,1,2,3356000,3359140,2,1
HM02,HM02-0618-0110.mat,4.66451813155647,1,4,6,2,2,1,3386300,3389660,2,3
HM02,HM02-0618-0110.mat,3.53397032572138,0,4,7,2,1,1,3411280,3413860,2,4
HM02,HM02-0618-0110.mat,3.39599033246136,1,4,8,2,2,1,3432820,3435460,2,3
HM02,HM02-0618-0110.mat,4.07645219049462,1,4,9,2,2,1,3459180,3462080,2,3
HM02,HM02-0618-0110.mat,16.8335408266156,0,4,10,1,2,2,3504040,3506360,2,2
HM02,HM02-0618-0110.mat,5.31842171342391,1,4,11,1,1,2,3522880,3524940,2,1
HM02,HM02-0618-0110.mat,6.25340676300617,1,4,12,2,2,1,3554060,3558100,2,3
HM02,HM02-0618-0110.mat,5.41886135186718,0,4,13,2,1,1,3587000,3589380,2,4
HM02,HM02-0618-0110.mat,4.81482220958012,1,4,14,2,2,1,3613840,3617020,2,3
HM02,HM02-0618-0110.mat,5.9678691655767,1,4,15,2,2,1,3640080,3643380,2,3
HM02,HM02-0618-0110.mat,7.62704519525932,0,4,16,1,2,2,3679940,3682900,2,2
HM02,HM02-0618-0110.mat,6.93056439787257,1,4,17,1,1,2,3699400,3702500,2,1
HM02,HM02-0618-0110.mat,17.8934533409631,0,4,18,1,2,2,3741940,3744860,2,2
HM02,HM02-0618-0110.mat,5.39559503176467,1,4,19,1,1,2,3771260,3773340,2,1
HM02,HM02-0618-0110.mat,5.54862588420575,1,4,20,1,1,2,3806380,3809100,2,1
HM02,HM02-0618-0110.mat,6.66427936931105,1,4,21,1,1,2,3838360,3842660,3,1
HM02,HM02-0618-0110.mat,3.90326208459013,1,4,22,2,2,1,3871060,3874060,3,3
HM02,HM02-0618-0110.mat,5.92528018444866,1,4,23,1,1,2,3896620,3899580,3,1
HM02,HM02-0618-0110.mat,8.08869204281558,1,4,24,1,1,2,3927660,3930680,3,1
HM02,HM02-0618-0110.mat,4.10578585003871,1,4,25,2,2,1,3958100,3961180,3,3
HM02,HM02-0618-0110.mat,7.96221730440702,1,4,26,1,1,2,3987140,3990260,3,1
HM02,HM02-0618-0110.mat,5.88438194652057,1,4,27,2,2,1,4020100,4023500,2,3
HM02,HM02-0618-0110.mat,10.9622867889651,0,4,28,1,2,2,4051580,4056740,2,2
HM02,HM02-0618-0110.mat,7.51923454108053,1,4,29,1,1,2,4074880,4077620,2,1
HM02,HM02-0618-0110.mat,22.109422999693,1,4,30,2,2,1,4124460,4129140,2,3
HM02,HM02-0618-0110.mat,14.3004203110402,1,4,31,1,1,2,4162100,4165340,2,1
HM02,HM02-0618-0110.mat,111.919679282892,1,4,32,1,1,2,4338540,4347980,2,1
HM02,HM02-0618-0110.mat,34.033015580039,0,4,33,2,1,1,4456960,4463060,2,4
HM02,HM02-0622-0109.mat,7.06075149730568,1,1,1,1,1,1,607520,610340,4,4
HM02,HM02-0622-0109.mat,4.42391856659048,1,1,2,1,1,1,632240,636180,4,4
HM02,HM02-0622-0109.mat,4.29506541899535,0,1,3,1,2,2,658880,661100,4,2
HM02,HM02-0622-0109.mat,3.18993497639345,1,1,4,1,1,2,674560,677040,4,1
HM02,HM02-0622-0109.mat,2.19176759013029,1,1,5,1,1,1,702000,703840,4,4
HM02,HM02-0622-0109.mat,2.08932773160274,1,1,6,1,1,1,727760,729340,4,4
HM02,HM02-0622-0109.mat,2.41473788225088,1,1,7,1,1,1,750820,752560,4,4
HM02,HM02-0622-0109.mat,2.66195942143107,1,1,8,1,1,2,773940,776200,4,1
HM02,HM02-0622-0109.mat,2.41909940107773,0,1,9,1,2,2,796440,798420,4,2
HM02,HM02-0622-0109.mat,2.8718914175606,1,1,10,1,1,2,809260,811520,4,1
HM02,HM02-0622-0109.mat,5.59391597804508,1,1,11,1,1,1,836040,838000,4,4
HM02,HM02-0622-0109.mat,2.32880607564105,1,1,12,1,1,1,862120,863940,4,4
HM02,HM02-0622-0109.mat,2.96383993760531,0,1,13,1,2,2,885700,888100,4,2
HM02,HM02-0622-0109.mat,2.93513813716822,1,1,14,1,1,2,900700,902860,4,1
HM02,HM02-0622-0109.mat,2.72973674713468,1,1,15,1,1,1,924020,926360,4,4
HM02,HM02-0622-0109.mat,11.0059468133665,1,1,16,1,1,1,957020,958780,4,4
HM02,HM02-0622-0109.mat,7.5519986139704,1,1,17,1,1,2,968340,970100,4,1
HM02,HM02-0622-0109.mat,13.6004754078177,1,1,18,1,1,2,1016640,1019640,4,1
HM02,HM02-0622-0109.mat,4.49322657546588,1,1,19,1,1,2,1106540,1109820,4,1
HM02,HM02-0622-0109.mat,2.47955747952153,1,1,20,1,1,2,1177940,1179940,4,1
HM02,HM02-0622-0109.mat,4.1192691326471,1,1,21,1,1,1,1255920,1257680,4,4
HM02,HM02-0622-0109.mat,3.27687288633823,1,1,22,1,1,2,1334660,1337680,4,1
HM02,HM02-0622-0109.mat,3.82346429288801,0,2,1,2,1,2,1358640,1362080,1,1
HM02,HM02-0622-0109.mat,4.18462455881617,0,2,2,2,1,2,1368560,1372000,1,1
HM02,HM02-0622-0109.mat,12.4242521152467,1,2,3,2,2,2,1419760,1428640,2,2
HM02,HM02-0622-0109.mat,6.01605262908527,1,2,4,2,2,2,1451760,1457340,2,2
HM02,HM02-0622-0109.mat,1.99771966834054,0,2,5,2,1,1,1494720,1496280,2,4
HM02,HM02-0622-0109.mat,4.94340247343221,1,2,6,2,2,1,1516360,1520440,2,3
HM02,HM02-0622-0109.mat,6.23975967768306,1,2,7,2,2,1,1538940,1543520,2,3
HM02,HM02-0622-0109.mat,2.79873994127559,0,2,8,2,1,1,1560760,1563000,2,4
HM02,HM02-0622-0109.mat,3.23992045478053,1,2,9,2,2,1,1580360,1582360,2,3
HM02,HM02-0622-0109.mat,3.67872284579837,1,2,10,2,2,2,1608180,1610600,3,2
HM02,HM02-0622-0109.mat,2.81599990557381,1,2,11,2,2,1,1637580,1639920,3,3
HM02,HM02-0622-0109.mat,3.76073522530488,1,2,12,2,2,2,1667160,1670440,3,2
HM02,HM02-0622-0109.mat,3.13465421097412,1,2,13,2,2,1,1688260,1690760,3,3
HM02,HM02-0622-0109.mat,2.71974626816369,1,2,14,2,2,2,1709760,1712040,3,2
HM02,HM02-0622-0109.mat,2.64076837256636,1,2,15,2,2,2,1735640,1737800,3,2
HM02,HM02-0622-0109.mat,3.7974626906458,1,2,16,2,2,2,1756200,1759480,3,2
HM02,HM02-0622-0109.mat,5.84093436145543,1,2,17,2,2,1,1779560,1781840,3,3
HM02,HM02-0622-0109.mat,3.38299001384695,1,2,18,2,2,1,1858080,1860760,3,3
HM02,HM02-0622-0109.mat,4.103919851187,1,2,19,2,2,2,1932720,1936320,3,2
HM02,HM02-0622-0109.mat,2.98194043442719,1,2,20,2,2,1,2015340,2017940,3,3
HM02,HM02-0622-0109.mat,2.95921587360905,1,2,21,2,2,2,2079800,2082320,3,2
HM02,HM02-0622-0109.mat,2.53875765702941,1,3,1,2,2,2,2098420,2100400,1,2
HM02,HM02-0622-0109.mat,4.55980712834287,1,3,2,2,2,2,2116260,2120340,1,2
HM02,HM02-0622-0109.mat,3.19980591982116,0,3,3,1,2,1,2140080,2143100,1,3
HM02,HM02-0622-0109.mat,3.58593642982266,0,3,4,1,2,1,2154660,2157620,1,3
HM02,HM02-0622-0109.mat,2.80206014714469,1,3,5,1,1,1,2169340,2171620,2,4
HM02,HM02-0622-0109.mat,2.66359834904323,1,3,6,2,2,2,2195700,2197940,2,2
HM02,HM02-0622-0109.mat,4.39976582239202,0,3,7,1,2,1,2214740,2218420,2,3
HM02,HM02-0622-0109.mat,3.74466826212442,1,3,8,1,1,1,2230640,2232580,2,4
HM02,HM02-0622-0109.mat,2.73604538362723,1,3,9,2,2,2,2255100,2257360,2,2
HM02,HM02-0622-0109.mat,2.65712782936554,1,3,10,2,2,2,2274100,2276160,2,2
HM02,HM02-0622-0109.mat,3.18362693148262,1,3,11,2,2,2,2291760,2294540,2,2
HM02,HM02-0622-0109.mat,4.74465645584825,0,3,12,1,2,1,2312580,2316900,2,3
HM02,HM02-0622-0109.mat,2.47879593967401,1,3,13,1,1,1,2328020,2329960,2,4
HM02,HM02-0622-0109.mat,4.07970894279375,1,3,14,2,2,2,2355960,2358140,2,2
