Trial,Correct,Strategy,Start zone
281,1,1,2
282,0,1,2
283,1,1,2
284,1,1,1
285,1,1,1
286,1,1,2
287,0,1,1
288,0,1,1
289,1,1,1
290,1,1,2
291,0,1,2
292,0,1,2
293,1,1,2
294,1,1,1
295,1,1,1
296,1,1,1
297,1,1,2
298,1,1,1
299,1,1,1
300,1,1,2
301,1,1,1
302,1,1,1
303,1,1,2
304,1,2,2
305,0,2,1
306,1,2,1
307,0,2,1
308,0,2,1
309,0,2,1
310,0,2,1
311,0,2,1
312,1,2,1
313,0,2,2
314,1,2,2
315,0,2,2
316,1,2,2
317,0,2,1
318,1,2,1
319,1,2,1
320,1,2,2
321,1,2,2
322,1,2,1
323,1,2,1
324,0,2,1
325,0,2,1
326,0,2,1
327,1,2,1
328,1,2,2
329,1,2,1
330,0,2,2
331,1,2,2
332,1,2,1
333,1,2,1
334,1,2,2
335,1,2,1
336,0,2,1
337,0,2,1
338,1,2,1
339,0,2,2
340,1,2,2
341,1,2,2
342,1,2,1
343,1,2,1
344,1,2,1
345,1,2,2
346,1,2,1
347,1,2,2
348,1,2,1
349,1,2,2
350,0,2,1
351,1,2,1
352,1,2,1
353,1,3,1
354,0,3,1
355,1,3,1
356,0,3,1
357,0,3,1
358,1,3,1
359,1,3,2
360,1,3,2
361,1,3,2
362,1,3,1
363,1,3,1
364,1,3,1
365,1,3,2
366,0,3,1
367,1,3,1
368,1,3,2
369,1,3,2
370,1,3,2
371,1,3,2
372,1,1,1
373,0,1,1
374,1,1,1
375,1,1,1
376,1,1,2
377,1,1,1
378,0,1,2
379,1,1,2
380,1,1,2
381,0,1,2
382,0,1,2
383,1,1,2
384,0,1,2
385,1,1,2
386,1,1,1
387,1,1,1
388,1,1,2
389,0,1,1
390,0,1,1
391,1,1,1
392,1,1,2
393,0,1,2
394,0,1,2
395,1,1,2
396,1,1,1
397,1,1,1
398,1,1,1
399,1,1,2
400,1,1,1
401,1,1,1
402,1,1,2
403,1,1,1
404,1,1,1
405,1,1,2
406,1,2,2
407,0,2,1
408,1,2,1
409,0,2,1
410,0,2,1
411,0,2,1
412,0,2,1
413,0,2,1
414,1,2,1
415,0,2,2
416,1,2,2
417,0,2,2
418,1,2,2
419,0,2,1
420,1,2,1
421,1,2,1
422,1,2,2
423,1,2,2
424,1,2,1
425,1,2,1
426,0,2,1
427,0,2,1
428,0,2,1
429,1,2,1
430,1,2,2
431,1,2,1
432,0,2,2
433,1,2,2
434,1,2,1
435,1,2,1
436,1,2,2
437,1,2,1
438,0,2,1
439,0,2,1
440,1,2,1
441,0,2,2
442,1,2,2
443,1,2,2
444,1,2,1
445,1,2,1
446,1,2,1
447,1,2,2
448,1,2,1
449,1,2,2
450,1,2,1
451,1,2,2
452,0,2,1
453,1,2,1
454,1,2,1
455,1,3,1
456,0,3,1
457,1,3,1
458,0,3,1
459,0,3,1
460,1,3,1
461,1,3,2
462,1,3,2
463,1,3,2
464,1,3,1
465,1,3,1
466,1,3,1
467,1,3,2
468,0,3,1
469,1,3,1
470,1,3,2
471,1,3,2
472,1,3,2
473,1,3,2
474,1,1,1
475,0,1,1
476,1,1,1
477,1,1,1
478,1,1,2
479,1,1,1
480,0,1,2
481,1,1,2
482,1,1,2
483,0,1,2
484,0,1,2
485,1,1,2
486,0,1,2
487,1,1,2
488,1,1,1
489,1,1,1
490,1,1,2
491,0,1,1
492,0,1,1
493,1,1,1
494,1,1,2
495,0,1,2
496,0,1,2
497,1,1,2
498,1,1,1
499,1,1,1
500,1,1,1
501,1,1,2
502,1,1,1
503,1,1,1
504,1,1,2
505,1,1,1
506,1,1,1
507,1,1,2
508,1,2,2
509,0,2,1
510,1,2,1
511,0,2,1
512,0,2,1
513,0,2,1
514,0,2,1
515,0,2,1
516,1,2,1
517,0,2,2
518,1,2,2
519,0,2,2
520,1,2,2
521,0,2,1
522,1,2,1
523,1,2,1
524,1,2,2
525,1,2,2
526,1,2,1
527,1,2,1
528,0,2,1
529,0,2,1
530,0,2,1
531,1,2,1
532,1,2,2
533,1,2,1
534,0,2,2
535,1,2,2
536,1,2,1
537,1,2,1
538,1,2,2
539,1,2,1
540,0,2,1
541,0,2,1
542,1,2,1
543,0,2,2
544,1,2,2
545,1,2,2
546,1,2,1
547,1,2,1
548,1,2,1
549,1,2,2
550,1,2,1
551,1,2,2
552,1,2,1
553,1,2,2
554,0,2,1
555,1,2,1
556,1,2,1
557,0,3,2
558,1,3,2
559,1,3,1
560,0,3,1
561,0,3,1
562,0,3,1
563,1,3,1
564,0,3,1
565,1,3,1
566,1,3,2
567,1,3,1
568,0,3,1
569,1,3,1
570,1,3,1
571,0,3,2
572,1,3,2
573,0,3,2
574,0,3,2
575,1,3,2
576,0,3,2
577,1,3,2
578,1,3,2
579,1,3,2
580,0,3,1
581,1,3,1
582,0,3,1
583,0,3,1
584,1,3,1
585,1,3,2
586,1,3,2
587,0,3,1
588,1,3,1
589,1,3,2
590,0,3,1
591,1,3,1
592,0,3,1
593,0,3,1
594,1,3,1
595,1,3,1
596,1,3,2
597,1,3,2
598,1,3,1
599,1,3,2
600,1,3,1
601,0,3,1
602,1,3,1
603,1,3,2
604,1,3,2
605,1,3,2
606,1,3,2
607,0,3,2
608,1,3,2
609,1,1,1
610,0,1,1
611,0,1,1
612,1,1,1
613,0,1,1
614,1,1,1
615,1,1,2
616,0,1,1
617,0,1,1
618,1,1,1
619,0,1,2
620,1,1,2
621,1,1,1
622,1,1,2
623,1,1,1
624,1,1,1
625,1,1,2
626,1,1,1
627,0,1,2
628,1,1,2
629,0,1,2
630,0,1,2
631,1,1,2
632,1,1,1
633,1,1,2
634,1,1,2
635,1,1,1
636,1,1,2
637,0,1,2
638,1,1,2
639,1,1,1
640,1,1,1
641,1,1,1
642,1,1,2
643,1,1,1
644,0,1,2
645,1,1,2
646,0,3,2
647,1,3,2
648,1,3,1
649,0,3,1
650,0,3,1
651,0,3,1
652,1,3,1
653,0,3,1
654,1,3,1
655,1,3,2
656,1,3,1
657,0,3,1
658,1,3,1
659,1,3,1
660,0,3,2
661,1,3,2
662,0,3,2
663,0,3,2
664,1,3,2
665,0,3,2
666,1,3,2
667,1,3,2
668,1,3,2
669,0,3,1
670,1,3,1
671,0,3,1
672,0,3,1
673,1,3,1
674,1,3,2
675,1,3,2
676,0,3,1
677,1,3,1
678,1,3,2
679,0,3,1
680,1,3,1
681,0,3,1
682,0,3,1
683,1,3,1
684,1,3,1
685,1,3,2
686,1,3,2
687,1,3,1
688,1,3,2
689,1,3,1
690,0,3,1
691,1,3,1
692,1,3,2
693,1,3,2
694,1,3,2
695,1,3,2
696,0,3,2
697,1,3,2
698,1,1,1
699,0,1,1
700,0,1,1
701,1,1,1
702,0,1,1
703,1,1,1
704,1,1,2
705,0,1,1
706,0,1,1
707,1,1,1
708,0,1,2
709,1,1,2
710,1,1,1
711,1,1,2
712,1,1,1
713,1,1,1
714,1,1,2
715,1,1,1
716,0,1,2
717,1,1,2
718,0,1,2
719,0,1,2
720,1,1,2
721,1,1,1
722,1,1,2
723,1,1,2
724,1,1,1
725,1,1,2
726,0,1,2
727,1,1,2
728,1,1,1
729,1,1,1
730,1,1,1
731,1,1,2
732,1,1,1
733,0,1,2
734,1,1,2
735,0,3,2
736,1,3,2
737,1,3,1
738,0,3,1
739,0,3,1
740,0,3,1
741,1,3,1
742,0,3,1
743,1,3,1
744,1,3,2
745,1,3,1
746,0,3,1
747,1,3,1
748,1,3,1
749,0,3,2
750,1,3,2
751,0,3,2
752,0,3,2
753,1,3,2
754,0,3,2
755,1,3,2
756,1,3,2
757,1,3,2
758,0,3,1
759,1,3,1
760,0,3,1
761,0,3,1
762,1,3,1
763,1,3,2
764,1,3,2
765,0,3,1
766,1,3,1
767,1,3,2
768,0,3,1
769,1,3,1
770,0,3,1
771,0,3,1
772,1,3,1
773,1,3,1
774,1,3,2
775,1,3,2
776,1,3,1
777,1,3,2
778,1,3,1
779,0,3,1
780,1,3,1
781,1,3,2
782,1,3,2
783,1,3,2
784,1,3,2
785,0,3,2
786,1,3,2
787,1,1,1
788,0,1,1
789,0,1,1
790,1,1,1
791,0,1,1
792,1,1,1
793,1,1,2
794,0,1,1
795,0,1,1
796,1,1,1
797,0,1,2
798,1,1,2
799,1,1,1
800,1,1,2
801,1,1,1
802,1,1,1
803,1,1,2
804,1,1,1
805,0,1,2
806,1,1,2
807,0,1,2
808,0,1,2
809,1,1,2
810,1,1,1
811,1,1,2
812,1,1,2
813,1,1,1
814,1,1,2
815,0,1,2
816,1,1,2
817,1,1,1
818,1,1,1
819,1,1,1
820,1,1,2
821,1,1,1
822,0,1,2
823,1,1,2
824,0,3,2
825,1,3,2
826,1,3,1
827,0,3,1
828,0,3,1
829,0,3,1
830,1,3,1
831,0,3,1
832,1,3,1
833,1,3,2
834,1,3,1
835,0,3,1
836,1,3,1
837,1,3,1
838,0,3,2
839,1,3,2
840,0,3,2
841,0,3,2
842,1,3,2
843,0,3,2
844,1,3,2
845,1,3,2
846,1,3,2
847,0,3,1
848,1,3,1
849,0,3,1
850,0,3,1
851,1,3,1
852,1,3,2
853,1,3,2
854,0,3,1
855,1,3,1
856,1,3,2
857,0,3,1
858,1,3,1
859,0,3,1
860,0,3,1
861,1,3,1
862,1,3,1
863,1,3,2
864,1,3,2
865,1,3,1
866,1,3,2
867,1,3,1
868,0,3,1
869,1,3,1
870,1,3,2
871,1,3,2
872,1,3,2
873,1,3,2
874,0,3,2
875,1,3,2
876,1,1,1
877,0,1,1
878,0,1,1
879,1,1,1
880,0,1,1
881,1,1,1
882,1,1,2
883,0,1,1
884,0,1,1
885,1,1,1
886,0,1,2
887,1,1,2
888,1,1,1
889,1,1,2
890,1,1,1
891,1,1,1
892,1,1,2
893,1,1,1
894,0,1,2
895,1,1,2
896,0,1,2
897,0,1,2
898,1,1,2
899,1,1,1
900,1,1,2
901,1,1,2
902,1,1,1
903,1,1,2
904,0,1,2
905,1,1,2
906,1,1,1
907,1,1,1
908,1,1,1
909,1,1,2
910,1,1,1
911,0,1,2
912,1,1,2
913,0,3,2
914,1,3,2
915,1,3,1
916,0,3,1
917,0,3,1
918,0,3,1
919,1,3,1
920,0,3,1
921,1,3,1
922,1,3,2
923,1,3,1
924,0,3,1
925,1,3,1
926,1,3,1
927,0,3,2
928,1,3,2
929,0,3,2
930,0,3,2
931,1,3,2
932,0,3,2
933,1,3,2
934,1,3,2
935,1,3,2
936,0,3,1
937,1,3,1
938,0,3,1
939,0,3,1
940,1,3,1
941,1,3,2
942,1,3,2
943,0,3,1
944,1,3,1
945,1,3,2
946,0,3,1
947,1,3,1
948,0,3,1
949,0,3,1
950,1,3,1
951,1,3,1
952,1,3,2
953,1,3,2
954,1,3,1
955,1,3,2
956,1,3,1
957,0,3,1
958,1,3,1
959,1,3,2
960,1,3,2
961,1,3,2
962,1,3,2
963,0,3,2
964,1,3,2
965,1,1,1
966,0,1,1
967,0,1,1
968,1,1,1
969,0,1,1
970,1,1,1
971,1,1,2
972,0,1,1
973,0,1,1
974,1,1,1
975,0,1,2
976,1,1,2
977,1,1,1
978,1,1,2
979,1,1,1
980,1,1,1
981,1,1,2
982,1,1,1
983,0,1,2
984,1,1,2
985,0,1,2
986,0,1,2
987,1,1,2
988,1,1,1
989,1,1,2
990,1,1,2
991,1,1,1
992,1,1,2
993,0,1,2
994,1,1,2
995,1,1,1
996,1,1,1
997,1,1,1
998,1,1,2
999,1,1,1
1000,0,1,2
1001,1,1,2
1002,0,3,2
1003,1,3,2
1004,1,3,1
1005,0,3,1
1006,0,3,1
1007,0,3,1
1008,1,3,1
1009,0,3,1
1010,1,3,1
1011,1,3,2
1012,1,3,1
1013,0,3,1
1014,1,3,1
1015,1,3,1
1016,0,3,2
1017,1,3,2
1018,0,3,2
1019,0,3,2
1020,1,3,2
1021,0,3,2
1022,1,3,2
1023,1,3,2
1024,1,3,2
1025,0,3,1
1026,1,3,1
1027,0,3,1
1028,0,3,1
1029,1,3,1
1030,1,3,2
1031,1,3,2
1032,0,3,1
1033,1,3,1
1034,1,3,2
1035,0,3,1
1036,1,3,1
1037,0,3,1
1038,0,3,1
1039,1,3,1
1040,1,3,1
1041,1,3,2
1042,1,3,2
1043,1,3,1
1044,1,3,2
1045,1,3,1
1046,0,3,1
1047,1,3,1
1048,1,3,2
1049,1,3,2
1050,1,3,2
1051,1,3,2
1052,0,3,2
1053,1,3,2
1054,1,1,1
1055,0,1,1
1056,0,1,1
1057,1,1,1
1058,0,1,1
1059,1,1,1
1060,1,1,2
1061,0,1,1
1062,0,1,1
1063,1,1,1
1064,0,1,2
1065,1,1,2
1066,1,1,1
1067,1,1,2
1068,1,1,1
1069,1,1,1
1070,1,1,2
1071,1,1,1
1072,0,1,2
1073,1,1,2
1074,0,1,2
1075,0,1,2
1076,1,1,2
1077,1,1,1
1078,1,1,2
1079,1,1,2
1080,1,1,1
1081,1,1,2
1082,0,1,2
1083,1,1,2
1084,1,1,1
1085,1,1,1
1086,1,1,1
1087,1,1,2
1088,1,1,1
1089,0,1,2
1090,1,1,2
1091,0,3,2
1092,1,3,2
1093,1,3,1
1094,0,3,1
1095,0,3,1
1096,0,3,1
1097,1,3,1
1098,0,3,1
1099,1,3,1
1100,1,3,2
1101,1,3,1
1102,0,3,1
1103,1,3,1
1104,1,3,1
1105,0,3,2
1106,1,3,2
1107,0,3,2
1108,0,3,2
1109,1,3,2
1110,0,3,2
1111,1,3,2
1112,1,3,2
1113,1,3,2
1114,0,3,1
1115,1,3,1
1116,0,3,1
1117,0,3,1
1118,1,3,1
1119,1,3,2
1120,1,3,2
1121,0,3,1
1122,1,3,1
1123,1,3,2
1124,0,3,1
1125,1,3,1
1126,0,3,1
1127,0,3,1
1128,1,3,1
1129,1,3,1
1130,1,3,2
1131,1,3,2
1132,1,3,1
1133,1,3,2
1134,1,3,1
1135,0,3,1
1136,1,3,1
1137,1,3,2
1138,1,3,2
1139,1,3,2
1140,1,3,2
1141,0,3,2
1142,1,3,2
1143,1,1,1
1144,0,1,1
1145,0,1,1
1146,1,1,1
1147,0,1,1
1148,1,1,1
1149,1,1,2
1150,0,1,1
1151,0,1,1
1152,1,1,1
1153,0,1,2
1154,1,1,2
1155,1,1,1
1156,1,1,2
1157,1,1,1
1158,1,1,1
1159,1,1,2
1160,1,1,1
1161,0,1,2
1162,1,1,2
1163,0,1,2
1164,0,1,2
1165,1,1,2
1166,1,1,1
1167,1,1,2
1168,1,1,2
1169,1,1,1
1170,1,1,2
1171,0,1,2
1172,1,1,2
1173,1,1,1
1174,1,1,1
1175,1,1,1
1176,1,1,2
1177,1,1,1
1178,0,1,2
1179,1,1,2
1180,0,4,1
1181,0,4,1
1182,0,4,1
1183,1,4,1
1184,0,4,2
1185,0,4,2
1186,1,4,2
1187,1,4,2
1188,0,4,1
1189,0,4,1
1190,0,4,1
1191,1,4,1
1192,0,4,1
1193,1,4,1
1194,1,4,1
1195,0,4,2
1196,1,4,2
1197,1,4,1
1198,0,4,2
1199,1,4,2
1200,0,4,1
1201,1,4,1
1202,1,4,2
1203,0,4,1
1204,1,4,1
1205,1,4,2
1206,1,4,2
1207,1,4,1
1208,1,4,1
1209,0,4,1
1210,1,4,1
1211,1,4,2
1212,0,4,1
1213,1,4,1
1214,1,4,1
1215,0,4,1
1216,1,4,1
1217,0,4,2
1218,1,4,2
1219,1,4,1
1220,0,4,1
1221,0,4,1
1222,1,4,1
1223,1,4,2
1224,1,4,2
1225,1,4,1
1226,1,4,1
1227,1,4,2
1228,1,4,2
1229,1,4,1
1230,0,4,1
1231,1,4,1
1232,0,4,1
1233,0,4,1
1234,1,4,1
1235,1,4,2
1236,1,4,1
1237,0,4,2
1238,1,4,2
1239,1,4,1
1240,0,4,1
1241,1,4,1
1242,1,4,2
1243,0,4,1
1244,1,4,1
1245,1,4,2
1246,1,4,2
1247,1,4,1
1248,1,4,2
1249,1,4,1
1250,1,4,1
1251,1,4,1
1252,1,4,2
1253,0,2,1
1254,1,2,1
1255,0,2,2
1256,0,2,2
1257,1,2,2
1258,0,2,2
1259,0,2,2
1260,0,2,2
1261,1,2,2
1262,1,2,1
1263,1,2,1
1264,1,2,1
1265,1,2,2
1266,0,2,2
1267,1,2,2
1268,0,2,1
1269,1,2,1
1270,1,2,1
1271,0,2,1
1272,1,2,1
1273,1,2,2
1274,1,2,2
1275,1,2,2
1276,1,2,1
1277,1,2,1
1278,1,2,2
1279,1,2,1
1280,1,2,1
1281,1,2,2
1282,0,4,1
1283,0,4,1
1284,0,4,1
1285,1,4,1
1286,0,4,2
1287,0,4,2
1288,1,4,2
1289,1,4,2
1290,0,4,1
1291,0,4,1
1292,0,4,1
1293,1,4,1
1294,0,4,1
1295,1,4,1
1296,1,4,1
1297,0,4,2
1298,1,4,2
1299,1,4,1
1300,0,4,2
1301,1,4,2
1302,0,4,1
1303,1,4,1
1304,1,4,2
1305,0,4,1
1306,1,4,1
1307,1,4,2
1308,1,4,2
1309,1,4,1
1310,1,4,1
1311,0,4,1
1312,1,4,1
1313,1,4,2
1314,0,4,1
1315,1,4,1
1316,1,4,1
1317,0,4,1
1318,1,4,1
1319,0,4,2
1320,1,4,2
1321,1,4,1
1322,0,4,1
1323,0,4,1
1324,1,4,1
1325,1,4,2
1326,1,4,2
1327,1,4,1
1328,1,4,1
1329,1,4,2
1330,1,4,2
1331,1,4,1
1332,0,4,1
1333,1,4,1
1334,0,4,1
1335,0,4,1
1336,1,4,1
1337,1,4,2
1338,1,4,1
1339,0,4,2
1340,1,4,2
1341,1,4,1
1342,0,4,1
1343,1,4,1
1344,1,4,2
1345,0,4,1
1346,1,4,1
1347,1,4,2
1348,1,4,2
1349,1,4,1
1350,1,4,2
1351,1,4,1
1352,1,4,1
1353,1,4,1
1354,1,4,2
1355,0,2,1
1356,1,2,1
1357,0,2,2
1358,0,2,2
1359,1,2,2
1360,0,2,2
1361,0,2,2
1362,0,2,2
1363,1,2,2
1364,1,2,1
1365,1,2,1
1366,1,2,1
1367,1,2,2
1368,0,2,2
1369,1,2,2
1370,0,2,1
1371,1,2,1
1372,1,2,1
1373,0,2,1
1374,1,2,1
1375,1,2,2
1376,1,2,2
1377,1,2,2
1378,1,2,1
1379,1,2,1
1380,1,2,2
1381,1,2,1
1382,1,2,1
1383,1,2,2
1384,0,4,1
1385,0,4,1
1386,0,4,1
1387,1,4,1
1388,0,4,2
1389,0,4,2
1390,1,4,2
1391,1,4,2
1392,0,4,1
1393,0,4,1
1394,0,4,1
1395,1,4,1
1396,0,4,1
1397,1,4,1
1398,1,4,1
1399,0,4,2
1400,1,4,2
1401,1,4,1
1402,0,4,2
1403,1,4,2
1404,0,4,1
1405,1,4,1
1406,1,4,2
1407,0,4,1
1408,1,4,1
1409,1,4,2
1410,1,4,2
1411,1,4,1
1412,1,4,1
1413,0,4,1
1414,1,4,1
1415,1,4,2
1416,0,4,1
1417,1,4,1
1418,1,4,1
1419,0,4,1
1420,1,4,1
1421,0,4,2
1422,1,4,2
1423,1,4,1
1424,0,4,1
1425,0,4,1
1426,1,4,1
1427,1,4,2
1428,1,4,2
1429,1,4,1
1430,1,4,1
1431,1,4,2
1432,1,4,2
1433,1,4,1
1434,0,4,1
1435,1,4,1
1436,0,4,1
1437,0,4,1
1438,1,4,1
1439,1,4,2
1440,1,4,1
1441,0,4,2
1442,1,4,2
1443,1,4,1
1444,0,4,1
1445,1,4,1
1446,1,4,2
1447,0,4,1
1448,1,4,1
1449,1,4,2
1450,1,4,2
1451,1,4,1
1452,1,4,2
1453,1,4,1
1454,1,4,1
1455,1,4,1
1456,1,4,2
1457,0,2,1
1458,1,2,1
1459,0,2,2
1460,0,2,2
1461,1,2,2
1462,0,2,2
1463,0,2,2
1464,0,2,2
1465,1,2,2
1466,1,2,1
1467,1,2,1
1468,1,2,1
1469,1,2,2
1470,0,2,2
1471,1,2,2
1472,0,2,1
1473,1,2,1
1474,1,2,1
1475,0,2,1
1476,1,2,1
1477,1,2,2
1478,1,2,2
1479,1,2,2
1480,1,2,1
1481,1,2,1
1482,1,2,2
1483,1,2,1
1484,1,2,1
1485,1,2,2
1486,0,4,1
1487,0,4,1
1488,0,4,1
1489,1,4,1
1490,0,4,2
1491,0,4,2
1492,1,4,2
1493,1,4,2
1494,0,4,1
1495,0,4,1
1496,0,4,1
1497,1,4,1
1498,0,4,1
1499,1,4,1
1500,1,4,1
1501,0,4,2
1502,1,4,2
1503,1,4,1
1504,0,4,2
1505,1,4,2
1506,0,4,1
1507,1,4,1
1508,1,4,2
1509,0,4,1
1510,1,4,1
1511,1,4,2
1512,1,4,2
1513,1,4,1
1514,1,4,1
1515,0,4,1
1516,1,4,1
1517,1,4,2
1518,0,4,1
1519,1,4,1
1520,1,4,1
1521,0,4,1
1522,1,4,1
1523,0,4,2
1524,1,4,2
1525,1,4,1
1526,0,4,1
1527,0,4,1
1528,1,4,1
1529,1,4,2
1530,1,4,2
1531,1,4,1
1532,1,4,1
1533,1,4,2
1534,1,4,2
1535,1,4,1
1536,0,4,1
1537,1,4,1
1538,0,4,1
1539,0,4,1
1540,1,4,1
1541,1,4,2
1542,1,4,1
1543,0,4,2
1544,1,4,2
1545,1,4,1
1546,0,4,1
1547,1,4,1
1548,1,4,2
1549,0,4,1
1550,1,4,1
1551,1,4,2
1552,1,4,2
1553,1,4,1
1554,1,4,2
1555,1,4,1
1556,1,4,1
1557,1,4,1
1558,1,4,2
1559,0,2,1
1560,1,2,1
1561,0,2,2
1562,0,2,2
1563,1,2,2
1564,0,2,2
1565,0,2,2
1566,0,2,2
1567,1,2,2
1568,1,2,1
1569,1,2,1
1570,1,2,1
1571,1,2,2
1572,0,2,2
1573,1,2,2
1574,0,2,1
1575,1,2,1
1576,1,2,1
1577,0,2,1
1578,1,2,1
1579,1,2,2
1580,1,2,2
1581,1,2,2
1582,1,2,1
1583,1,2,1
1584,1,2,2
1585,1,2,1
1586,1,2,1
1587,1,2,2
1588,0,4,1
1589,0,4,1
1590,0,4,1
1591,1,4,1
1592,0,4,2
1593,0,4,2
1594,1,4,2
1595,1,4,2
1596,0,4,1
1597,0,4,1
1598,0,4,1
1599,1,4,1
1600,0,4,1
1601,1,4,1
1602,1,4,1
1603,0,4,2
1604,1,4,2
1605,1,4,1
1606,0,4,2
1607,1,4,2
1608,0,4,1
1609,1,4,1
1610,1,4,2
1611,0,4,1
1612,1,4,1
1613,1,4,2
1614,1,4,2
1615,1,4,1
1616,1,4,1
1617,0,4,1
1618,1,4,1
1619,1,4,2
1620,0,4,1
1621,1,4,1
1622,1,4,1
1623,0,4,1
1624,1,4,1
1625,0,4,2
1626,1,4,2
1627,1,4,1
1628,0,4,1
1629,0,4,1
1630,1,4,1
1631,1,4,2
1632,1,4,2
1633,1,4,1
1634,1,4,1
1635,1,4,2
1636,1,4,2
1637,1,4,1
1638,0,4,1
1639,1,4,1
1640,0,4,1
1641,0,4,1
1642,1,4,1
1643,1,4,2
1644,1,4,1
1645,0,4,2
1646,1,4,2
1647,1,4,1
1648,0,4,1
1649,1,4,1
1650,1,4,2
1651,0,4,1
1652,1,4,1
1653,1,4,2
1654,1,4,2
1655,1,4,1
1656,1,4,2
1657,1,4,1
1658,1,4,1
1659,1,4,1
1660,1,4,2
1661,0,2,1
1662,1,2,1
